phase,K,a,y,x,c,x_phase_a,source_type,retarded_type,advanced_route,advanced_type_or_tail,target_count,retarded_visible_count,advanced_full_count,advanced_phase_a_count,advanced_visible_phase_a_count,advanced_tail_phase_a_count,atom_tail_count,phase_loss_tail_count,visible_total,q_total,capture_fraction,tail_fraction,partition_pass,disjoint_pass,phase_subset_pass,route_pass,denominator_pass,all_hooks_pass
calibration,5,2264,8,579584,1509,386304,d5:r77:peven:b2,d5:r65:peven:b2,Q_K:T0,Q_K:T0,404,393,9,9,0,9,2,0,393,11,0.972772277228,0.027227722772,yes,yes,yes,yes,yes,yes
calibration,5,2264,9,1159168,1509,772608,d5:r77:peven:b2,d5:r65:peven:b2,Q_K:T0,Q_K:T0,916,904,10,10,0,10,2,0,904,12,0.986899563319,0.013100436681,yes,yes,yes,yes,yes,yes
calibration,5,2264,10,2318336,1509,1545216,d5:r77:peven:b2,d5:r65:peven:b2,Q_K:T0,Q_K:T0,1735,1722,11,11,0,11,2,0,1722,13,0.992507204611,0.007492795389,yes,yes,yes,yes,yes,yes
calibration,5,2267,8,580352,1511,386816,d5:r80:podd:b0,d5:r77:peven:b2,visible,d4:r53:podd:b0,1209,317,890,625,625,0,2,265,942,267,0.779156327543,0.220843672457,yes,yes,yes,yes,yes,yes
calibration,5,2267,9,1160704,1511,773632,d5:r80:podd:b0,d5:r77:peven:b2,visible,d4:r53:podd:b0,2521,649,1870,1187,1187,0,2,683,1836,685,0.728282427608,0.271717572392,yes,yes,yes,yes,yes,yes
calibration,5,2267,10,2321408,1511,1547264,d5:r80:podd:b0,d5:r77:peven:b2,visible,d4:r53:podd:b0,4854,1190,3662,2356,2356,0,2,1306,3546,1308,0.730531520396,0.269468479604,yes,yes,yes,yes,yes,yes
calibration,5,2270,8,581120,1513,387328,d5:r83:peven:b1,d5:r89:peven:b2,Q_K:T0,Q_K:T0,1046,485,559,395,0,395,2,164,485,561,0.463671128107,0.536328871893,yes,yes,yes,yes,yes,yes
calibration,5,2270,9,1162240,1513,774656,d5:r83:peven:b1,d5:r89:peven:b2,Q_K:T0,Q_K:T0,2041,937,1102,722,0,722,2,380,937,1104,0.459088682019,0.540911317981,yes,yes,yes,yes,yes,yes
calibration,5,2270,10,2324480,1513,1549312,d5:r83:peven:b1,d5:r89:peven:b2,Q_K:T0,Q_K:T0,4043,1905,2136,1464,0,1464,2,672,1905,2138,0.471184763789,0.528815236211,yes,yes,yes,yes,yes,yes
calibration,5,2273,8,581888,1515,387840,d5:r86:podd:b0,d5:r101:peven:b2,Q_K:T0,Q_K:T0,529,518,9,9,0,9,2,0,518,11,0.979206049149,0.020793950851,yes,yes,yes,yes,yes,yes
calibration,5,2273,9,1163776,1515,775680,d5:r86:podd:b0,d5:r101:peven:b2,Q_K:T0,Q_K:T0,944,932,10,10,0,10,2,0,932,12,0.987288135593,0.012711864407,yes,yes,yes,yes,yes,yes
calibration,5,2273,10,2327552,1515,1551360,d5:r86:podd:b0,d5:r101:peven:b2,Q_K:T0,Q_K:T0,1756,1743,11,11,0,11,2,0,1743,13,0.992596810934,0.007403189066,yes,yes,yes,yes,yes,yes
calibration,5,2276,8,582656,1517,388352,d5:r89:peven:b2,d5:r113:peven:b2,visible,d4:r59:podd:b0,1064,323,739,503,503,0,2,236,826,238,0.776315789474,0.223684210526,yes,yes,yes,yes,yes,yes
calibration,5,2276,9,1165312,1517,776704,d5:r89:peven:b2,d5:r113:peven:b2,visible,d4:r59:podd:b0,2311,816,1493,933,933,0,2,560,1749,562,0.756815231502,0.243184768498,yes,yes,yes,yes,yes,yes
calibration,5,2276,10,2330624,1517,1553408,d5:r89:peven:b2,d5:r113:peven:b2,visible,d4:r59:podd:b0,4714,1923,2789,1940,1940,0,2,849,3863,851,0.819473907510,0.180526092490,yes,yes,yes,yes,yes,yes
calibration,5,2279,8,583424,1519,388864,d5:r92:podd:b0,d5:r125:peven:b2,Q_K:T0,Q_K:T0,729,500,227,146,0,146,2,81,500,229,0.685871056241,0.314128943759,yes,yes,yes,yes,yes,yes
calibration,5,2279,9,1166848,1519,777728,d5:r92:podd:b0,d5:r125:peven:b2,Q_K:T0,Q_K:T0,1354,937,415,305,0,305,2,110,937,417,0.692023633678,0.307976366322,yes,yes,yes,yes,yes,yes
calibration,5,2279,10,2333696,1519,1555456,d5:r92:podd:b0,d5:r125:peven:b2,Q_K:T0,Q_K:T0,2682,1835,845,565,0,565,2,280,1835,847,0.684190902312,0.315809097688,yes,yes,yes,yes,yes,yes
calibration,5,2282,8,584192,1521,389376,d5:r95:peven:b1,d5:r137:peven:b2,Q_K:T0,Q_K:T0,1287,1276,9,9,0,9,2,0,1276,11,0.991452991453,0.008547008547,yes,yes,yes,yes,yes,yes
calibration,5,2282,9,1168384,1521,778752,d5:r95:peven:b1,d5:r137:peven:b2,Q_K:T0,Q_K:T0,2539,2527,10,10,0,10,2,0,2527,12,0.995273729815,0.004726270185,yes,yes,yes,yes,yes,yes
calibration,5,2282,10,2336768,1521,1557504,d5:r95:peven:b1,d5:r137:peven:b2,Q_K:T0,Q_K:T0,5110,5097,11,11,0,11,2,0,5097,13,0.997455968689,0.002544031311,yes,yes,yes,yes,yes,yes
calibration,5,2285,8,584960,1523,389888,d5:r98:podd:b0,d5:r149:peven:b2,visible,d4:r65:podd:b0,1279,58,1219,855,855,0,2,364,913,366,0.713838936669,0.286161063331,yes,yes,yes,yes,yes,yes
calibration,5,2285,9,1169920,1523,779776,d5:r98:podd:b0,d5:r149:peven:b2,visible,d4:r65:podd:b0,2505,112,2391,1647,1647,0,2,744,1759,746,0.702195608782,0.297804391218,yes,yes,yes,yes,yes,yes
calibration,5,2285,10,2339840,1523,1559552,d5:r98:podd:b0,d5:r149:peven:b2,visible,d4:r65:podd:b0,4866,218,4646,3191,3191,0,2,1455,3409,1457,0.700575421291,0.299424578709,yes,yes,yes,yes,yes,yes
calibration,5,2288,8,585728,1525,390400,d5:r101:peven:b2,d5:r161:peven:b2,Q_K:T0,Q_K:T0,6806,5928,876,639,0,639,2,237,5928,878,0.870996179841,0.129003820159,yes,yes,yes,yes,yes,yes
calibration,5,2288,9,1171456,1525,780800,d5:r101:peven:b2,d5:r161:peven:b2,Q_K:T0,Q_K:T0,13953,11880,2071,1383,0,1383,2,688,11880,2073,0.851429800043,0.148570199957,yes,yes,yes,yes,yes,yes
calibration,5,2288,10,2342912,1525,1561600,d5:r101:peven:b2,d5:r161:peven:b2,Q_K:T0,Q_K:T0,27860,24015,3843,2688,0,2688,2,1155,24015,3845,0.861988513999,0.138011486001,yes,yes,yes,yes,yes,yes
calibration,5,2291,8,586496,1527,390912,d5:r104:podd:b0,d5:r173:peven:b2,Q_K:T0,Q_K:T0,366,355,9,9,0,9,2,0,355,11,0.969945355191,0.030054644809,yes,yes,yes,yes,yes,yes
calibration,5,2291,9,1172992,1527,781824,d5:r104:podd:b0,d5:r173:peven:b2,Q_K:T0,Q_K:T0,677,665,10,10,0,10,2,0,665,12,0.982274741507,0.017725258493,yes,yes,yes,yes,yes,yes
calibration,5,2291,10,2345984,1527,1563648,d5:r104:podd:b0,d5:r173:peven:b2,Q_K:T0,Q_K:T0,1795,1782,11,11,0,11,2,0,1782,13,0.992757660167,0.007242339833,yes,yes,yes,yes,yes,yes
calibration,5,2294,8,587264,1529,391424,d5:r107:peven:b1,d5:r185:peven:b2,visible,d4:r71:podd:b0,3393,61,3330,2096,2096,0,2,1234,2157,1236,0.635720601238,0.364279398762,yes,yes,yes,yes,yes,yes
calibration,5,2294,9,1174528,1529,782848,d5:r107:peven:b1,d5:r185:peven:b2,visible,d4:r71:podd:b0,7806,115,7689,4801,4801,0,2,2888,4916,2890,0.629771970279,0.370228029721,yes,yes,yes,yes,yes,yes
calibration,5,2294,10,2349056,1529,1565696,d5:r107:peven:b1,d5:r185:peven:b2,visible,d4:r71:podd:b0,15185,217,14966,10345,10345,0,2,4621,10562,4623,0.695554823839,0.304445176161,yes,yes,yes,yes,yes,yes
calibration,5,2297,8,588032,1531,391936,d5:r110:podd:b0,d5:r197:peven:b2,Q_K:T0,Q_K:T0,810,414,394,256,0,256,2,138,414,396,0.511111111111,0.488888888889,yes,yes,yes,yes,yes,yes
calibration,5,2297,9,1176064,1531,783872,d5:r110:podd:b0,d5:r197:peven:b2,Q_K:T0,Q_K:T0,1510,724,784,505,0,505,2,279,724,786,0.479470198675,0.520529801325,yes,yes,yes,yes,yes,yes
calibration,5,2297,10,2352128,1531,1567744,d5:r110:podd:b0,d5:r197:peven:b2,Q_K:T0,Q_K:T0,2852,1330,1520,1073,0,1073,2,447,1330,1522,0.466339410940,0.533660589060,yes,yes,yes,yes,yes,yes
calibration,5,2300,8,588800,1533,392448,d5:r113:peven:b2,d5:r209:peven:b2,Q_K:T0,Q_K:T0,271,260,9,9,0,9,2,0,260,11,0.959409594096,0.040590405904,yes,yes,yes,yes,yes,yes
calibration,5,2300,9,1177600,1533,784896,d5:r113:peven:b2,d5:r209:peven:b2,Q_K:T0,Q_K:T0,529,517,10,10,0,10,2,0,517,12,0.977315689981,0.022684310019,yes,yes,yes,yes,yes,yes
calibration,5,2300,10,2355200,1533,1569792,d5:r113:peven:b2,d5:r209:peven:b2,Q_K:T0,Q_K:T0,980,967,11,11,0,11,2,0,967,13,0.986734693878,0.013265306122,yes,yes,yes,yes,yes,yes
calibration,5,2303,8,589568,1535,392960,d5:r116:podd:b0,d5:r221:peven:b2,visible,d4:r77:podd:b0,863,130,731,499,499,0,2,232,629,234,0.728852838934,0.271147161066,yes,yes,yes,yes,yes,yes
calibration,5,2303,9,1179136,1535,785920,d5:r116:podd:b0,d5:r221:peven:b2,visible,d4:r77:podd:b0,1606,236,1368,939,939,0,2,429,1175,431,0.731631382316,0.268368617684,yes,yes,yes,yes,yes,yes
calibration,5,2303,10,2358272,1535,1571840,d5:r116:podd:b0,d5:r221:peven:b2,visible,d4:r77:podd:b0,3740,413,3325,2141,2141,0,2,1184,2554,1186,0.682887700535,0.317112299465,yes,yes,yes,yes,yes,yes
calibration,5,2306,8,590336,1537,393472,d5:r119:peven:b1,d5:r233:peven:b2,Q_K:T0,Q_K:T0,794,590,202,142,0,142,2,60,590,204,0.743073047859,0.256926952141,yes,yes,yes,yes,yes,yes
calibration,5,2306,9,1180672,1537,786944,d5:r119:peven:b1,d5:r233:peven:b2,Q_K:T0,Q_K:T0,1530,1091,437,270,0,270,2,167,1091,439,0.713071895425,0.286928104575,yes,yes,yes,yes,yes,yes
calibration,5,2306,10,2361344,1537,1573888,d5:r119:peven:b1,d5:r233:peven:b2,Q_K:T0,Q_K:T0,3204,2382,820,562,0,562,2,258,2382,822,0.743445692884,0.256554307116,yes,yes,yes,yes,yes,yes
calibration,5,2309,8,591104,1539,393984,d5:r122:podd:b0,d5:r2:peven:b2,Q_K:T0,Q_K:T0,383,372,9,9,0,9,2,0,372,11,0.971279373368,0.028720626632,yes,yes,yes,yes,yes,yes
calibration,5,2309,9,1182208,1539,787968,d5:r122:podd:b0,d5:r2:peven:b2,Q_K:T0,Q_K:T0,733,721,10,10,0,10,2,0,721,12,0.983628922237,0.016371077763,yes,yes,yes,yes,yes,yes
calibration,5,2309,10,2364416,1539,1575936,d5:r122:podd:b0,d5:r2:peven:b2,Q_K:T0,Q_K:T0,1600,1587,11,11,0,11,2,0,1587,13,0.991875000000,0.008125000000,yes,yes,yes,yes,yes,yes
calibration,5,2312,8,591872,1541,394496,d5:r125:peven:b2,d5:r14:peven:b2,visible,d4:r2:podd:b0,1605,174,1429,963,963,0,2,466,1137,468,0.708411214953,0.291588785047,yes,yes,yes,yes,yes,yes
calibration,5,2312,9,1183744,1541,788992,d5:r125:peven:b2,d5:r14:peven:b2,visible,d4:r2:podd:b0,3060,295,2763,1846,1846,0,2,917,2141,919,0.699673202614,0.300326797386,yes,yes,yes,yes,yes,yes
calibration,5,2312,10,2367488,1541,1577984,d5:r125:peven:b2,d5:r14:peven:b2,visible,d4:r2:podd:b0,6359,524,5833,3663,3663,0,2,2170,4187,2172,0.658436861142,0.341563138858,yes,yes,yes,yes,yes,yes
calibration,5,2315,8,592640,1543,395008,d5:r128:podd:b0,d5:r26:peven:b2,Q_K:T0,Q_K:T0,1063,640,421,301,0,301,2,120,640,423,0.602069614299,0.397930385701,yes,yes,yes,yes,yes,yes
calibration,5,2315,9,1185280,1543,790016,d5:r128:podd:b0,d5:r26:peven:b2,Q_K:T0,Q_K:T0,2084,1238,844,539,0,539,2,305,1238,846,0.594049904031,0.405950095969,yes,yes,yes,yes,yes,yes
calibration,5,2315,10,2370560,1543,1580032,d5:r128:podd:b0,d5:r26:peven:b2,Q_K:T0,Q_K:T0,3963,2311,1650,1086,0,1086,2,564,2311,1652,0.583144082766,0.416855917234,yes,yes,yes,yes,yes,yes
calibration,5,2318,8,593408,1545,395520,d5:r131:peven:b1,d5:r38:peven:b2,Q_K:T0,Q_K:T0,716,705,9,9,0,9,2,0,705,11,0.984636871508,0.015363128492,yes,yes,yes,yes,yes,yes
calibration,5,2318,9,1186816,1545,791040,d5:r131:peven:b1,d5:r38:peven:b2,Q_K:T0,Q_K:T0,1352,1340,10,10,0,10,2,0,1340,12,0.991124260355,0.008875739645,yes,yes,yes,yes,yes,yes
calibration,5,2318,10,2373632,1545,1582080,d5:r131:peven:b1,d5:r38:peven:b2,Q_K:T0,Q_K:T0,2589,2576,11,11,0,11,2,0,2576,13,0.994978756277,0.005021243723,yes,yes,yes,yes,yes,yes
calibration,5,2321,8,594176,1547,396032,d5:r134:podd:b0,d5:r50:peven:b2,visible,d4:r8:podd:b0,1899,67,1830,1105,1105,0,2,725,1172,727,0.617166929963,0.382833070037,yes,yes,yes,yes,yes,yes
calibration,5,2321,9,1188352,1547,792064,d5:r134:podd:b0,d5:r50:peven:b2,visible,d4:r8:podd:b0,4024,129,3893,2715,2715,0,2,1178,2844,1180,0.706759443340,0.293240556660,yes,yes,yes,yes,yes,yes
calibration,5,2321,10,2376704,1547,1584128,d5:r134:podd:b0,d5:r50:peven:b2,visible,d4:r8:podd:b0,7861,257,7602,5146,5146,0,2,2456,5403,2458,0.687317135225,0.312682864775,yes,yes,yes,yes,yes,yes
calibration,5,2324,8,594944,1549,396544,d5:r137:peven:b2,d5:r62:peven:b2,Q_K:T0,Q_K:T0,4360,167,4191,2811,0,2811,2,1380,167,4193,0.038302752294,0.961697247706,yes,yes,yes,yes,yes,yes
calibration,5,2324,9,1189888,1549,793088,d5:r137:peven:b2,d5:r62:peven:b2,Q_K:T0,Q_K:T0,8493,312,8179,5508,0,5508,2,2671,312,8181,0.036736135641,0.963263864359,yes,yes,yes,yes,yes,yes
calibration,5,2324,10,2379776,1549,1586176,d5:r137:peven:b2,d5:r62:peven:b2,Q_K:T0,Q_K:T0,16417,576,15839,10548,0,10548,2,5291,576,15841,0.035085582019,0.964914417981,yes,yes,yes,yes,yes,yes
calibration,5,2327,8,595712,1551,397056,d5:r140:podd:b0,d5:r74:peven:b2,Q_K:T0,Q_K:T0,330,319,9,9,0,9,2,0,319,11,0.966666666667,0.033333333333,yes,yes,yes,yes,yes,yes
calibration,5,2327,9,1191424,1551,794112,d5:r140:podd:b0,d5:r74:peven:b2,Q_K:T0,Q_K:T0,613,601,10,10,0,10,2,0,601,12,0.980424143556,0.019575856444,yes,yes,yes,yes,yes,yes
calibration,5,2327,10,2382848,1551,1588224,d5:r140:podd:b0,d5:r74:peven:b2,Q_K:T0,Q_K:T0,1081,1068,11,11,0,11,2,0,1068,13,0.987974098057,0.012025901943,yes,yes,yes,yes,yes,yes
calibration,5,2330,8,596480,1553,397568,d5:r143:peven:b1,d5:r86:peven:b2,visible,d4:r14:podd:b0,2124,292,1830,1194,1194,0,2,636,1486,638,0.699623352166,0.300376647834,yes,yes,yes,yes,yes,yes
calibration,5,2330,9,1192960,1553,795136,d5:r143:peven:b1,d5:r86:peven:b2,visible,d4:r14:podd:b0,4107,556,3549,2335,2335,0,2,1214,2891,1216,0.703920136353,0.296079863647,yes,yes,yes,yes,yes,yes
calibration,5,2330,10,2385920,1553,1590272,d5:r143:peven:b1,d5:r86:peven:b2,visible,d4:r14:podd:b0,7938,1167,6769,4516,4516,0,2,2253,5683,2255,0.715923406400,0.284076593600,yes,yes,yes,yes,yes,yes
calibration,5,2333,8,597248,1555,398080,d5:r146:podd:b0,d5:r98:peven:b2,Q_K:T0,Q_K:T0,1046,700,344,227,0,227,2,117,700,346,0.669216061185,0.330783938815,yes,yes,yes,yes,yes,yes
calibration,5,2333,9,1194496,1555,796160,d5:r146:podd:b0,d5:r98:peven:b2,Q_K:T0,Q_K:T0,2251,1354,895,575,0,575,2,320,1354,897,0.601510439805,0.398489560195,yes,yes,yes,yes,yes,yes
calibration,5,2333,10,2388992,1555,1592320,d5:r146:podd:b0,d5:r98:peven:b2,Q_K:T0,Q_K:T0,4151,2499,1650,1110,0,1110,2,540,2499,1652,0.602023608769,0.397976391231,yes,yes,yes,yes,yes,yes
calibration,5,2336,8,598016,1557,398592,d5:r149:peven:b2,d5:r110:peven:b2,Q_K:T0,Q_K:T0,234,223,9,9,0,9,2,0,223,11,0.952991452991,0.047008547009,yes,yes,yes,yes,yes,yes
calibration,5,2336,9,1196032,1557,797184,d5:r149:peven:b2,d5:r110:peven:b2,Q_K:T0,Q_K:T0,470,458,10,10,0,10,2,0,458,12,0.974468085106,0.025531914894,yes,yes,yes,yes,yes,yes
calibration,5,2336,10,2392064,1557,1594368,d5:r149:peven:b2,d5:r110:peven:b2,Q_K:T0,Q_K:T0,847,834,11,11,0,11,2,0,834,13,0.984651711924,0.015348288076,yes,yes,yes,yes,yes,yes
calibration,5,2339,8,598784,1559,399104,d5:r152:podd:b0,d5:r122:peven:b2,visible,d4:r20:podd:b0,2163,74,2087,1382,1382,0,2,705,1456,707,0.673139158576,0.326860841424,yes,yes,yes,yes,yes,yes
calibration,5,2339,9,1197568,1559,798208,d5:r152:podd:b0,d5:r122:peven:b2,visible,d4:r20:podd:b0,4105,125,3978,2852,2852,0,2,1126,2977,1128,0.725213154689,0.274786845311,yes,yes,yes,yes,yes,yes
calibration,5,2339,10,2395136,1559,1596416,d5:r152:podd:b0,d5:r122:peven:b2,visible,d4:r20:podd:b0,8537,333,8202,5075,5075,0,2,3127,5408,3129,0.633477802507,0.366522197493,yes,yes,yes,yes,yes,yes
calibration,5,2342,8,599552,1561,399616,d5:r155:peven:b1,d5:r134:peven:b2,Q_K:T0,Q_K:T0,2694,558,2134,1432,0,1432,2,702,558,2136,0.207126948775,0.792873051225,yes,yes,yes,yes,yes,yes
calibration,5,2342,9,1199104,1561,799232,d5:r155:peven:b1,d5:r134:peven:b2,Q_K:T0,Q_K:T0,5083,1034,4047,2819,0,2819,2,1228,1034,4049,0.203423175290,0.796576824710,yes,yes,yes,yes,yes,yes
calibration,5,2342,10,2398208,1561,1598464,d5:r155:peven:b1,d5:r134:peven:b2,Q_K:T0,Q_K:T0,10849,2188,8659,5378,0,5378,2,3281,2188,8661,0.201677573970,0.798322426030,yes,yes,yes,yes,yes,yes
calibration,5,2345,8,600320,1563,400128,d5:r158:podd:b0,d5:r146:peven:b2,Q_K:T0,Q_K:T0,290,279,9,9,0,9,2,0,279,11,0.962068965517,0.037931034483,yes,yes,yes,yes,yes,yes
calibration,5,2345,9,1200640,1563,800256,d5:r158:podd:b0,d5:r146:peven:b2,Q_K:T0,Q_K:T0,559,547,10,10,0,10,2,0,547,12,0.978533094812,0.021466905188,yes,yes,yes,yes,yes,yes
calibration,5,2345,10,2401280,1563,1600512,d5:r158:podd:b0,d5:r146:peven:b2,Q_K:T0,Q_K:T0,1145,1132,11,11,0,11,2,0,1132,13,0.988646288210,0.011353711790,yes,yes,yes,yes,yes,yes
calibration,5,2348,8,601088,1565,400640,d5:r161:peven:b2,d5:r158:peven:b2,visible,d4:r26:podd:b0,9457,50,9405,6161,6161,0,2,3244,6211,3246,0.656762186740,0.343237813260,yes,yes,yes,yes,yes,yes
calibration,5,2348,9,1202176,1565,801280,d5:r161:peven:b2,d5:r158:peven:b2,visible,d4:r26:podd:b0,18815,134,18679,12428,12428,0,2,6251,12562,6253,0.667658782886,0.332341217114,yes,yes,yes,yes,yes,yes
calibration,5,2348,10,2404352,1565,1602560,d5:r161:peven:b2,d5:r158:peven:b2,visible,d4:r26:podd:b0,37570,249,37319,24725,24725,0,2,12594,24974,12596,0.664732499335,0.335267500665,yes,yes,yes,yes,yes,yes
calibration,5,2351,8,601856,1567,401152,d5:r164:podd:b0,d5:r170:peven:b2,Q_K:T0,Q_K:T0,1983,154,1827,1282,0,1282,2,545,154,1829,0.077660110943,0.922339889057,yes,yes,yes,yes,yes,yes
calibration,5,2351,9,1203712,1567,802304,d5:r164:podd:b0,d5:r170:peven:b2,Q_K:T0,Q_K:T0,3980,278,3700,2530,0,2530,2,1170,278,3702,0.069849246231,0.930150753769,yes,yes,yes,yes,yes,yes
calibration,5,2351,10,2407424,1567,1604608,d5:r164:podd:b0,d5:r170:peven:b2,Q_K:T0,Q_K:T0,7573,548,7023,4855,0,4855,2,2168,548,7025,0.072362339892,0.927637660108,yes,yes,yes,yes,yes,yes
calibration,5,2354,8,602624,1569,401664,d5:r167:peven:b1,d5:r182:peven:b2,Q_K:T0,Q_K:T0,982,971,9,9,0,9,2,0,971,11,0.988798370672,0.011201629328,yes,yes,yes,yes,yes,yes
calibration,5,2354,9,1205248,1569,803328,d5:r167:peven:b1,d5:r182:peven:b2,Q_K:T0,Q_K:T0,2256,2244,10,10,0,10,2,0,2244,12,0.994680851064,0.005319148936,yes,yes,yes,yes,yes,yes
calibration,5,2354,10,2410496,1569,1606656,d5:r167:peven:b1,d5:r182:peven:b2,Q_K:T0,Q_K:T0,4599,4586,11,11,0,11,2,0,4586,13,0.997173298543,0.002826701457,yes,yes,yes,yes,yes,yes
calibration,5,2357,8,603392,1571,402176,d5:r170:podd:b0,d5:r194:peven:b2,visible,d4:r32:podd:b0,1152,113,1037,703,703,0,2,334,816,336,0.708333333333,0.291666666667,yes,yes,yes,yes,yes,yes
calibration,5,2357,9,1206784,1571,804352,d5:r170:podd:b0,d5:r194:peven:b2,visible,d4:r32:podd:b0,2316,198,2116,1431,1431,0,2,685,1629,687,0.703367875648,0.296632124352,yes,yes,yes,yes,yes,yes
calibration,5,2357,10,2413568,1571,1608704,d5:r170:podd:b0,d5:r194:peven:b2,visible,d4:r32:podd:b0,4519,337,4180,2851,2851,0,2,1329,3188,1331,0.705465811020,0.294534188980,yes,yes,yes,yes,yes,yes
calibration,5,2360,8,604160,1573,402688,d5:r173:peven:b2,d5:r206:peven:b2,Q_K:T0,Q_K:T0,804,613,189,116,0,116,2,73,613,191,0.762437810945,0.237562189055,yes,yes,yes,yes,yes,yes
calibration,5,2360,9,1208320,1573,805376,d5:r173:peven:b2,d5:r206:peven:b2,Q_K:T0,Q_K:T0,1485,1144,339,253,0,253,2,86,1144,341,0.770370370370,0.229629629630,yes,yes,yes,yes,yes,yes
calibration,5,2360,10,2416640,1573,1610752,d5:r173:peven:b2,d5:r206:peven:b2,Q_K:T0,Q_K:T0,2817,2202,613,440,0,440,2,173,2202,615,0.781682641108,0.218317358892,yes,yes,yes,yes,yes,yes
calibration,5,2363,8,604928,1575,403200,d5:r176:podd:b0,d5:r218:peven:b2,Q_K:T0,Q_K:T0,381,370,9,9,0,9,2,0,370,11,0.971128608924,0.028871391076,yes,yes,yes,yes,yes,yes
calibration,5,2363,9,1209856,1575,806400,d5:r176:podd:b0,d5:r218:peven:b2,Q_K:T0,Q_K:T0,790,778,10,10,0,10,2,0,778,12,0.984810126582,0.015189873418,yes,yes,yes,yes,yes,yes
calibration,5,2363,10,2419712,1575,1612800,d5:r176:podd:b0,d5:r218:peven:b2,Q_K:T0,Q_K:T0,1665,1652,11,11,0,11,2,0,1652,13,0.992192192192,0.007807807808,yes,yes,yes,yes,yes,yes
calibration,5,2366,8,605696,1577,403712,d5:r179:peven:b1,d5:r230:peven:b2,visible,d4:r38:podd:b0,986,61,923,590,590,0,2,333,651,335,0.660243407708,0.339756592292,yes,yes,yes,yes,yes,yes
calibration,5,2366,9,1211392,1577,807424,d5:r179:peven:b1,d5:r230:peven:b2,visible,d4:r38:podd:b0,1996,103,1891,1254,1254,0,2,637,1357,639,0.679859719439,0.320140280561,yes,yes,yes,yes,yes,yes
calibration,5,2366,10,2422784,1577,1614848,d5:r179:peven:b1,d5:r230:peven:b2,visible,d4:r38:podd:b0,3786,175,3609,2487,2487,0,2,1122,2662,1124,0.703116745906,0.296883254094,yes,yes,yes,yes,yes,yes
calibration,5,2369,8,606464,1579,404224,d5:r182:podd:b0,d5:r242:peven:b2,Q_K:T0,Q_K:T0,7860,834,7024,4878,0,4878,2,2146,834,7026,0.106106870229,0.893893129771,yes,yes,yes,yes,yes,yes
calibration,5,2369,9,1212928,1579,808448,d5:r182:podd:b0,d5:r242:peven:b2,Q_K:T0,Q_K:T0,15897,1712,14183,9572,0,9572,2,4611,1712,14185,0.107693275461,0.892306724539,yes,yes,yes,yes,yes,yes
calibration,5,2369,10,2425856,1579,1616896,d5:r182:podd:b0,d5:r242:peven:b2,Q_K:T0,Q_K:T0,32561,3437,29122,18702,0,18702,2,10420,3437,29124,0.105555726175,0.894444273825,yes,yes,yes,yes,yes,yes
calibration,5,2372,8,607232,1581,404736,d5:r185:peven:b2,d5:r11:peven:b2,Q_K:T0,Q_K:T0,185,174,9,9,0,9,2,0,174,11,0.940540540541,0.059459459459,yes,yes,yes,yes,yes,yes
calibration,5,2372,9,1214464,1581,809472,d5:r185:peven:b2,d5:r11:peven:b2,Q_K:T0,Q_K:T0,327,315,10,10,0,10,2,0,315,12,0.963302752294,0.036697247706,yes,yes,yes,yes,yes,yes
calibration,5,2372,10,2428928,1581,1618944,d5:r185:peven:b2,d5:r11:peven:b2,Q_K:T0,Q_K:T0,1371,1358,11,11,0,11,2,0,1358,13,0.990517870168,0.009482129832,yes,yes,yes,yes,yes,yes
calibration,5,2375,8,608000,1583,405248,d5:r188:podd:b0,d5:r23:peven:b2,visible,d4:r44:podd:b0,3133,59,3072,2125,2125,0,2,947,2184,949,0.697095435685,0.302904564315,yes,yes,yes,yes,yes,yes
calibration,5,2375,9,1216000,1583,810496,d5:r188:podd:b0,d5:r23:peven:b2,visible,d4:r44:podd:b0,6141,100,6039,3984,3984,0,2,2055,4084,2057,0.665038267383,0.334961732617,yes,yes,yes,yes,yes,yes
calibration,5,2375,10,2432000,1583,1620992,d5:r188:podd:b0,d5:r23:peven:b2,visible,d4:r44:podd:b0,12037,236,11799,7806,7806,0,2,3993,8042,3995,0.668106671097,0.331893328903,yes,yes,yes,yes,yes,yes
calibration,5,2378,8,608768,1585,405760,d5:r191:peven:b1,d5:r35:peven:b2,Q_K:T0,Q_K:T0,1181,118,1061,645,0,645,2,416,118,1063,0.099915325995,0.900084674005,yes,yes,yes,yes,yes,yes
calibration,5,2378,9,1217536,1585,811520,d5:r191:peven:b1,d5:r35:peven:b2,Q_K:T0,Q_K:T0,2263,217,2044,1380,0,1380,2,664,217,2046,0.095890410959,0.904109589041,yes,yes,yes,yes,yes,yes
calibration,5,2378,10,2435072,1585,1623040,d5:r191:peven:b1,d5:r35:peven:b2,Q_K:T0,Q_K:T0,4490,439,4049,2743,0,2743,2,1306,439,4051,0.097772828508,0.902227171492,yes,yes,yes,yes,yes,yes
calibration,5,2381,8,609536,1587,406272,d5:r194:podd:b0,d5:r47:peven:b2,Q_K:T0,Q_K:T0,302,291,9,9,0,9,2,0,291,11,0.963576158940,0.036423841060,yes,yes,yes,yes,yes,yes
