source_id,source,branch,target_id,target,weight_decimal,weight_formula,multiplicity,rule_derived
269,d5:r89:peven:b2,retarded_return,341,d5:r113:peven:b2,0.308641975308642,rho_star^(-2),1,yes
269,d5:r89:peven:b2,advanced_rebased_return,177,d5:r59:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
269,d5:r89:peven:b2,advanced_rebased_return,420,d5:r140:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
269,d5:r89:peven:b2,advanced_rebased_return,663,d5:r221:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
270,d5:r90:podd:b0,retarded_return,353,d5:r117:peven:b2,0.308641975308642,rho_star^(-2),1,yes
271,d5:r90:peven:b1,retarded_return,353,d5:r117:peven:b2,0.308641975308642,rho_star^(-2),1,yes
272,d5:r90:peven:b2,retarded_return,353,d5:r117:peven:b2,0.308641975308642,rho_star^(-2),1,yes
273,d5:r91:podd:b0,retarded_return,365,d5:r121:peven:b2,0.308641975308642,rho_star^(-2),1,yes
274,d5:r91:peven:b1,retarded_return,365,d5:r121:peven:b2,0.308641975308642,rho_star^(-2),1,yes
275,d5:r91:peven:b2,retarded_return,365,d5:r121:peven:b2,0.308641975308642,rho_star^(-2),1,yes
276,d5:r92:podd:b0,retarded_return,377,d5:r125:peven:b2,0.308641975308642,rho_star^(-2),1,yes
276,d5:r92:podd:b0,advanced_rebased_return,183,d5:r61:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
276,d5:r92:podd:b0,advanced_rebased_return,426,d5:r142:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
276,d5:r92:podd:b0,advanced_rebased_return,669,d5:r223:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
277,d5:r92:peven:b1,retarded_return,377,d5:r125:peven:b2,0.308641975308642,rho_star^(-2),1,yes
277,d5:r92:peven:b1,advanced_rebased_return,183,d5:r61:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
277,d5:r92:peven:b1,advanced_rebased_return,426,d5:r142:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
277,d5:r92:peven:b1,advanced_rebased_return,669,d5:r223:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
278,d5:r92:peven:b2,retarded_return,377,d5:r125:peven:b2,0.308641975308642,rho_star^(-2),1,yes
278,d5:r92:peven:b2,advanced_rebased_return,183,d5:r61:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
278,d5:r92:peven:b2,advanced_rebased_return,426,d5:r142:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
278,d5:r92:peven:b2,advanced_rebased_return,669,d5:r223:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
279,d5:r93:podd:b0,retarded_return,389,d5:r129:peven:b2,0.308641975308642,rho_star^(-2),1,yes
280,d5:r93:peven:b1,retarded_return,389,d5:r129:peven:b2,0.308641975308642,rho_star^(-2),1,yes
281,d5:r93:peven:b2,retarded_return,389,d5:r129:peven:b2,0.308641975308642,rho_star^(-2),1,yes
282,d5:r94:podd:b0,retarded_return,401,d5:r133:peven:b2,0.308641975308642,rho_star^(-2),1,yes
283,d5:r94:peven:b1,retarded_return,401,d5:r133:peven:b2,0.308641975308642,rho_star^(-2),1,yes
284,d5:r94:peven:b2,retarded_return,401,d5:r133:peven:b2,0.308641975308642,rho_star^(-2),1,yes
285,d5:r95:podd:b0,retarded_return,413,d5:r137:peven:b2,0.308641975308642,rho_star^(-2),1,yes
285,d5:r95:podd:b0,advanced_rebased_return,189,d5:r63:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
285,d5:r95:podd:b0,advanced_rebased_return,432,d5:r144:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
285,d5:r95:podd:b0,advanced_rebased_return,675,d5:r225:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
286,d5:r95:peven:b1,retarded_return,413,d5:r137:peven:b2,0.308641975308642,rho_star^(-2),1,yes
286,d5:r95:peven:b1,advanced_rebased_return,189,d5:r63:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
286,d5:r95:peven:b1,advanced_rebased_return,432,d5:r144:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
286,d5:r95:peven:b1,advanced_rebased_return,675,d5:r225:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
287,d5:r95:peven:b2,retarded_return,413,d5:r137:peven:b2,0.308641975308642,rho_star^(-2),1,yes
287,d5:r95:peven:b2,advanced_rebased_return,189,d5:r63:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
287,d5:r95:peven:b2,advanced_rebased_return,432,d5:r144:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
287,d5:r95:peven:b2,advanced_rebased_return,675,d5:r225:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
288,d5:r96:podd:b0,retarded_return,425,d5:r141:peven:b2,0.308641975308642,rho_star^(-2),1,yes
289,d5:r96:peven:b1,retarded_return,425,d5:r141:peven:b2,0.308641975308642,rho_star^(-2),1,yes
290,d5:r96:peven:b2,retarded_return,425,d5:r141:peven:b2,0.308641975308642,rho_star^(-2),1,yes
291,d5:r97:podd:b0,retarded_return,437,d5:r145:peven:b2,0.308641975308642,rho_star^(-2),1,yes
292,d5:r97:peven:b1,retarded_return,437,d5:r145:peven:b2,0.308641975308642,rho_star^(-2),1,yes
293,d5:r97:peven:b2,retarded_return,437,d5:r145:peven:b2,0.308641975308642,rho_star^(-2),1,yes
294,d5:r98:podd:b0,retarded_return,449,d5:r149:peven:b2,0.308641975308642,rho_star^(-2),1,yes
294,d5:r98:podd:b0,advanced_rebased_return,195,d5:r65:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
294,d5:r98:podd:b0,advanced_rebased_return,438,d5:r146:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
294,d5:r98:podd:b0,advanced_rebased_return,681,d5:r227:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
295,d5:r98:peven:b1,retarded_return,449,d5:r149:peven:b2,0.308641975308642,rho_star^(-2),1,yes
295,d5:r98:peven:b1,advanced_rebased_return,195,d5:r65:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
295,d5:r98:peven:b1,advanced_rebased_return,438,d5:r146:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
295,d5:r98:peven:b1,advanced_rebased_return,681,d5:r227:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
296,d5:r98:peven:b2,retarded_return,449,d5:r149:peven:b2,0.308641975308642,rho_star^(-2),1,yes
296,d5:r98:peven:b2,advanced_rebased_return,195,d5:r65:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
296,d5:r98:peven:b2,advanced_rebased_return,438,d5:r146:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
296,d5:r98:peven:b2,advanced_rebased_return,681,d5:r227:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
297,d5:r99:podd:b0,retarded_return,461,d5:r153:peven:b2,0.308641975308642,rho_star^(-2),1,yes
298,d5:r99:peven:b1,retarded_return,461,d5:r153:peven:b2,0.308641975308642,rho_star^(-2),1,yes
299,d5:r99:peven:b2,retarded_return,461,d5:r153:peven:b2,0.308641975308642,rho_star^(-2),1,yes
300,d5:r100:podd:b0,retarded_return,473,d5:r157:peven:b2,0.308641975308642,rho_star^(-2),1,yes
301,d5:r100:peven:b1,retarded_return,473,d5:r157:peven:b2,0.308641975308642,rho_star^(-2),1,yes
302,d5:r100:peven:b2,retarded_return,473,d5:r157:peven:b2,0.308641975308642,rho_star^(-2),1,yes
303,d5:r101:podd:b0,retarded_return,485,d5:r161:peven:b2,0.308641975308642,rho_star^(-2),1,yes
303,d5:r101:podd:b0,advanced_rebased_return,201,d5:r67:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
303,d5:r101:podd:b0,advanced_rebased_return,444,d5:r148:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
303,d5:r101:podd:b0,advanced_rebased_return,687,d5:r229:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
304,d5:r101:peven:b1,retarded_return,485,d5:r161:peven:b2,0.308641975308642,rho_star^(-2),1,yes
304,d5:r101:peven:b1,advanced_rebased_return,201,d5:r67:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
304,d5:r101:peven:b1,advanced_rebased_return,444,d5:r148:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
304,d5:r101:peven:b1,advanced_rebased_return,687,d5:r229:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
305,d5:r101:peven:b2,retarded_return,485,d5:r161:peven:b2,0.308641975308642,rho_star^(-2),1,yes
305,d5:r101:peven:b2,advanced_rebased_return,201,d5:r67:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
305,d5:r101:peven:b2,advanced_rebased_return,444,d5:r148:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
305,d5:r101:peven:b2,advanced_rebased_return,687,d5:r229:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
306,d5:r102:podd:b0,retarded_return,497,d5:r165:peven:b2,0.308641975308642,rho_star^(-2),1,yes
307,d5:r102:peven:b1,retarded_return,497,d5:r165:peven:b2,0.308641975308642,rho_star^(-2),1,yes
308,d5:r102:peven:b2,retarded_return,497,d5:r165:peven:b2,0.308641975308642,rho_star^(-2),1,yes
309,d5:r103:podd:b0,retarded_return,509,d5:r169:peven:b2,0.308641975308642,rho_star^(-2),1,yes
310,d5:r103:peven:b1,retarded_return,509,d5:r169:peven:b2,0.308641975308642,rho_star^(-2),1,yes
311,d5:r103:peven:b2,retarded_return,509,d5:r169:peven:b2,0.308641975308642,rho_star^(-2),1,yes
312,d5:r104:podd:b0,retarded_return,521,d5:r173:peven:b2,0.308641975308642,rho_star^(-2),1,yes
312,d5:r104:podd:b0,advanced_rebased_return,207,d5:r69:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
312,d5:r104:podd:b0,advanced_rebased_return,450,d5:r150:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
312,d5:r104:podd:b0,advanced_rebased_return,693,d5:r231:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
313,d5:r104:peven:b1,retarded_return,521,d5:r173:peven:b2,0.308641975308642,rho_star^(-2),1,yes
313,d5:r104:peven:b1,advanced_rebased_return,207,d5:r69:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
313,d5:r104:peven:b1,advanced_rebased_return,450,d5:r150:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
313,d5:r104:peven:b1,advanced_rebased_return,693,d5:r231:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
314,d5:r104:peven:b2,retarded_return,521,d5:r173:peven:b2,0.308641975308642,rho_star^(-2),1,yes
314,d5:r104:peven:b2,advanced_rebased_return,207,d5:r69:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
314,d5:r104:peven:b2,advanced_rebased_return,450,d5:r150:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
314,d5:r104:peven:b2,advanced_rebased_return,693,d5:r231:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
315,d5:r105:podd:b0,retarded_return,533,d5:r177:peven:b2,0.308641975308642,rho_star^(-2),1,yes
316,d5:r105:peven:b1,retarded_return,533,d5:r177:peven:b2,0.308641975308642,rho_star^(-2),1,yes
317,d5:r105:peven:b2,retarded_return,533,d5:r177:peven:b2,0.308641975308642,rho_star^(-2),1,yes
318,d5:r106:podd:b0,retarded_return,545,d5:r181:peven:b2,0.308641975308642,rho_star^(-2),1,yes
319,d5:r106:peven:b1,retarded_return,545,d5:r181:peven:b2,0.308641975308642,rho_star^(-2),1,yes
320,d5:r106:peven:b2,retarded_return,545,d5:r181:peven:b2,0.308641975308642,rho_star^(-2),1,yes
321,d5:r107:podd:b0,retarded_return,557,d5:r185:peven:b2,0.308641975308642,rho_star^(-2),1,yes
321,d5:r107:podd:b0,advanced_rebased_return,213,d5:r71:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
321,d5:r107:podd:b0,advanced_rebased_return,456,d5:r152:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
321,d5:r107:podd:b0,advanced_rebased_return,699,d5:r233:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
322,d5:r107:peven:b1,retarded_return,557,d5:r185:peven:b2,0.308641975308642,rho_star^(-2),1,yes
322,d5:r107:peven:b1,advanced_rebased_return,213,d5:r71:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
322,d5:r107:peven:b1,advanced_rebased_return,456,d5:r152:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
322,d5:r107:peven:b1,advanced_rebased_return,699,d5:r233:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
323,d5:r107:peven:b2,retarded_return,557,d5:r185:peven:b2,0.308641975308642,rho_star^(-2),1,yes
323,d5:r107:peven:b2,advanced_rebased_return,213,d5:r71:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
323,d5:r107:peven:b2,advanced_rebased_return,456,d5:r152:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
323,d5:r107:peven:b2,advanced_rebased_return,699,d5:r233:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
324,d5:r108:podd:b0,retarded_return,569,d5:r189:peven:b2,0.308641975308642,rho_star^(-2),1,yes
325,d5:r108:peven:b1,retarded_return,569,d5:r189:peven:b2,0.308641975308642,rho_star^(-2),1,yes
326,d5:r108:peven:b2,retarded_return,569,d5:r189:peven:b2,0.308641975308642,rho_star^(-2),1,yes
327,d5:r109:podd:b0,retarded_return,581,d5:r193:peven:b2,0.308641975308642,rho_star^(-2),1,yes
328,d5:r109:peven:b1,retarded_return,581,d5:r193:peven:b2,0.308641975308642,rho_star^(-2),1,yes
329,d5:r109:peven:b2,retarded_return,581,d5:r193:peven:b2,0.308641975308642,rho_star^(-2),1,yes
330,d5:r110:podd:b0,retarded_return,593,d5:r197:peven:b2,0.308641975308642,rho_star^(-2),1,yes
330,d5:r110:podd:b0,advanced_rebased_return,219,d5:r73:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
330,d5:r110:podd:b0,advanced_rebased_return,462,d5:r154:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
330,d5:r110:podd:b0,advanced_rebased_return,705,d5:r235:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
331,d5:r110:peven:b1,retarded_return,593,d5:r197:peven:b2,0.308641975308642,rho_star^(-2),1,yes
331,d5:r110:peven:b1,advanced_rebased_return,219,d5:r73:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
331,d5:r110:peven:b1,advanced_rebased_return,462,d5:r154:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
331,d5:r110:peven:b1,advanced_rebased_return,705,d5:r235:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
332,d5:r110:peven:b2,retarded_return,593,d5:r197:peven:b2,0.308641975308642,rho_star^(-2),1,yes
332,d5:r110:peven:b2,advanced_rebased_return,219,d5:r73:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
332,d5:r110:peven:b2,advanced_rebased_return,462,d5:r154:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
332,d5:r110:peven:b2,advanced_rebased_return,705,d5:r235:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
333,d5:r111:podd:b0,retarded_return,605,d5:r201:peven:b2,0.308641975308642,rho_star^(-2),1,yes
334,d5:r111:peven:b1,retarded_return,605,d5:r201:peven:b2,0.308641975308642,rho_star^(-2),1,yes
335,d5:r111:peven:b2,retarded_return,605,d5:r201:peven:b2,0.308641975308642,rho_star^(-2),1,yes
336,d5:r112:podd:b0,retarded_return,617,d5:r205:peven:b2,0.308641975308642,rho_star^(-2),1,yes
337,d5:r112:peven:b1,retarded_return,617,d5:r205:peven:b2,0.308641975308642,rho_star^(-2),1,yes
338,d5:r112:peven:b2,retarded_return,617,d5:r205:peven:b2,0.308641975308642,rho_star^(-2),1,yes
339,d5:r113:podd:b0,retarded_return,629,d5:r209:peven:b2,0.308641975308642,rho_star^(-2),1,yes
339,d5:r113:podd:b0,advanced_rebased_return,225,d5:r75:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
339,d5:r113:podd:b0,advanced_rebased_return,468,d5:r156:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
339,d5:r113:podd:b0,advanced_rebased_return,711,d5:r237:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
340,d5:r113:peven:b1,retarded_return,629,d5:r209:peven:b2,0.308641975308642,rho_star^(-2),1,yes
340,d5:r113:peven:b1,advanced_rebased_return,225,d5:r75:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
340,d5:r113:peven:b1,advanced_rebased_return,468,d5:r156:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
340,d5:r113:peven:b1,advanced_rebased_return,711,d5:r237:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
341,d5:r113:peven:b2,retarded_return,629,d5:r209:peven:b2,0.308641975308642,rho_star^(-2),1,yes
341,d5:r113:peven:b2,advanced_rebased_return,225,d5:r75:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
341,d5:r113:peven:b2,advanced_rebased_return,468,d5:r156:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
341,d5:r113:peven:b2,advanced_rebased_return,711,d5:r237:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
342,d5:r114:podd:b0,retarded_return,641,d5:r213:peven:b2,0.308641975308642,rho_star^(-2),1,yes
343,d5:r114:peven:b1,retarded_return,641,d5:r213:peven:b2,0.308641975308642,rho_star^(-2),1,yes
344,d5:r114:peven:b2,retarded_return,641,d5:r213:peven:b2,0.308641975308642,rho_star^(-2),1,yes
345,d5:r115:podd:b0,retarded_return,653,d5:r217:peven:b2,0.308641975308642,rho_star^(-2),1,yes
346,d5:r115:peven:b1,retarded_return,653,d5:r217:peven:b2,0.308641975308642,rho_star^(-2),1,yes
347,d5:r115:peven:b2,retarded_return,653,d5:r217:peven:b2,0.308641975308642,rho_star^(-2),1,yes
348,d5:r116:podd:b0,retarded_return,665,d5:r221:peven:b2,0.308641975308642,rho_star^(-2),1,yes
348,d5:r116:podd:b0,advanced_rebased_return,231,d5:r77:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
348,d5:r116:podd:b0,advanced_rebased_return,474,d5:r158:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
348,d5:r116:podd:b0,advanced_rebased_return,717,d5:r239:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
349,d5:r116:peven:b1,retarded_return,665,d5:r221:peven:b2,0.308641975308642,rho_star^(-2),1,yes
349,d5:r116:peven:b1,advanced_rebased_return,231,d5:r77:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
349,d5:r116:peven:b1,advanced_rebased_return,474,d5:r158:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
349,d5:r116:peven:b1,advanced_rebased_return,717,d5:r239:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
350,d5:r116:peven:b2,retarded_return,665,d5:r221:peven:b2,0.308641975308642,rho_star^(-2),1,yes
350,d5:r116:peven:b2,advanced_rebased_return,231,d5:r77:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
350,d5:r116:peven:b2,advanced_rebased_return,474,d5:r158:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
350,d5:r116:peven:b2,advanced_rebased_return,717,d5:r239:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
351,d5:r117:podd:b0,retarded_return,677,d5:r225:peven:b2,0.308641975308642,rho_star^(-2),1,yes
352,d5:r117:peven:b1,retarded_return,677,d5:r225:peven:b2,0.308641975308642,rho_star^(-2),1,yes
353,d5:r117:peven:b2,retarded_return,677,d5:r225:peven:b2,0.308641975308642,rho_star^(-2),1,yes
354,d5:r118:podd:b0,retarded_return,689,d5:r229:peven:b2,0.308641975308642,rho_star^(-2),1,yes
355,d5:r118:peven:b1,retarded_return,689,d5:r229:peven:b2,0.308641975308642,rho_star^(-2),1,yes
356,d5:r118:peven:b2,retarded_return,689,d5:r229:peven:b2,0.308641975308642,rho_star^(-2),1,yes
357,d5:r119:podd:b0,retarded_return,701,d5:r233:peven:b2,0.308641975308642,rho_star^(-2),1,yes
357,d5:r119:podd:b0,advanced_rebased_return,237,d5:r79:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
357,d5:r119:podd:b0,advanced_rebased_return,480,d5:r160:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
357,d5:r119:podd:b0,advanced_rebased_return,723,d5:r241:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
358,d5:r119:peven:b1,retarded_return,701,d5:r233:peven:b2,0.308641975308642,rho_star^(-2),1,yes
358,d5:r119:peven:b1,advanced_rebased_return,237,d5:r79:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
358,d5:r119:peven:b1,advanced_rebased_return,480,d5:r160:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
358,d5:r119:peven:b1,advanced_rebased_return,723,d5:r241:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
359,d5:r119:peven:b2,retarded_return,701,d5:r233:peven:b2,0.308641975308642,rho_star^(-2),1,yes
359,d5:r119:peven:b2,advanced_rebased_return,237,d5:r79:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
359,d5:r119:peven:b2,advanced_rebased_return,480,d5:r160:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
359,d5:r119:peven:b2,advanced_rebased_return,723,d5:r241:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
360,d5:r120:podd:b0,retarded_return,713,d5:r237:peven:b2,0.308641975308642,rho_star^(-2),1,yes
361,d5:r120:peven:b1,retarded_return,713,d5:r237:peven:b2,0.308641975308642,rho_star^(-2),1,yes
362,d5:r120:peven:b2,retarded_return,713,d5:r237:peven:b2,0.308641975308642,rho_star^(-2),1,yes
363,d5:r121:podd:b0,retarded_return,725,d5:r241:peven:b2,0.308641975308642,rho_star^(-2),1,yes
364,d5:r121:peven:b1,retarded_return,725,d5:r241:peven:b2,0.308641975308642,rho_star^(-2),1,yes
365,d5:r121:peven:b2,retarded_return,725,d5:r241:peven:b2,0.308641975308642,rho_star^(-2),1,yes
366,d5:r122:podd:b0,retarded_return,8,d5:r2:peven:b2,0.308641975308642,rho_star^(-2),1,yes
366,d5:r122:podd:b0,advanced_rebased_return,0,d5:r0:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
366,d5:r122:podd:b0,advanced_rebased_return,243,d5:r81:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
366,d5:r122:podd:b0,advanced_rebased_return,486,d5:r162:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
367,d5:r122:peven:b1,retarded_return,8,d5:r2:peven:b2,0.308641975308642,rho_star^(-2),1,yes
367,d5:r122:peven:b1,advanced_rebased_return,0,d5:r0:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
367,d5:r122:peven:b1,advanced_rebased_return,243,d5:r81:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
367,d5:r122:peven:b1,advanced_rebased_return,486,d5:r162:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
368,d5:r122:peven:b2,retarded_return,8,d5:r2:peven:b2,0.308641975308642,rho_star^(-2),1,yes
