state_id,real_weight_decimal,integer_weight_over_D,rational_weight_decimal,lhs_wM_decimal,rhs_1_plus_delta_w_decimal,ratio_lhs_over_rhs,passes
261,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
262,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
263,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
264,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
265,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
266,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
268,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
270,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
271,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
272,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
273,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
274,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
275,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
276,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
277,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
279,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
280,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
281,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
282,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
283,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
284,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
286,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
288,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
289,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
290,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
291,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
292,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
293,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
294,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
297,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
298,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
299,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
300,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
301,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
302,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
304,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
306,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
307,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
308,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
309,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
310,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
311,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
312,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
313,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
315,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
316,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
317,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
318,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
319,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
320,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
322,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
324,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
325,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
326,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
327,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
328,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
329,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
330,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
333,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
334,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
335,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
336,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
337,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
338,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
340,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
342,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
343,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
344,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
345,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
346,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
347,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
348,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
349,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
351,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
352,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
353,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
354,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
355,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
356,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
358,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
360,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
361,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
362,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
363,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
364,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
365,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
366,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
369,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
370,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
371,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
372,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
373,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
374,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
376,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
378,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
379,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
380,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
381,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
382,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
383,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
384,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
385,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
387,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
388,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
389,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
390,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
391,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
392,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
394,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
396,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
397,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
398,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
399,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
400,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
401,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
402,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
405,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
406,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
407,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
408,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
409,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
410,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
412,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
414,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
415,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
416,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
417,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
418,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
419,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
420,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
421,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
423,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
424,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
425,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
426,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
427,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
428,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
430,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
432,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
433,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
434,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
435,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
436,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
437,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
438,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
441,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
442,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
443,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
444,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
445,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
446,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
448,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
450,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
451,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
452,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
453,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
454,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
455,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
456,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
457,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
459,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
460,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
461,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
462,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
463,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
464,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
466,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
468,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
469,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
470,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
471,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
472,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
473,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
474,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
477,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
478,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
479,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
480,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
481,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
482,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
484,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
486,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
487,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
488,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
489,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
490,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
491,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
492,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
493,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
495,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
496,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
497,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
498,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
499,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
500,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
501,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
502,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
504,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
505,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
506,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
507,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
508,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
509,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
510,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
513,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
514,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
515,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
516,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
517,0.000000000000000000e+00,1,9.999999999999999547e-07,0.000000000000000000e+00,1.009999999999999859e-06,0.000000000000000000e+00,no
518,0.000000000000000000e+00,1,9.999999999999999547e-07,9.259259259259259350e-07,1.009999999999999859e-06,9.167583425009169229e-01,no
