a,c,x,qAdv,xAdv,target_count,retarded_count,advanced_full_count,advanced_window_count,e5_numerator,e5_gap,deterministic_atom_gap,advanced_window_gap,closure_percent,partition_ok,pairwise_disjoint_ok,advanced_subset_ok,gap_identity_ok,route_hooks_ok,window_hooks_ok,all_hooks_ok,target_sha256,retarded_sha256,advanced_full_sha256,advanced_window_sha256,advanced_boundary_examples
485,323,1986560,2048,1984512,90434,1036,89396,89392,90429,5,1,4,99.994471106,yes,yes,yes,yes,yes,yes,yes,4c9724c1fefce3fc4ff9ffa4e797a5d28a37942dd367988bae2f2eeaa4a43022,b15151854f6f66cfd9e727d825e4c47d61e22b303ec7e2fd2c885165b9b2a728,602d43a5b2b10d50cbed7d0d042ac90d49b8a93fbc21a3b1186444cb38cb5765,63f3a3ad042ec966e5921cdf1edfca6681e510ba14a24aed2cca9478ff8df72d,1323969 1985954 1985956 1986180
494,329,2023424,2048,2021376,13516,1822,11692,11692,13515,1,1,0,99.992601361,yes,yes,yes,yes,yes,yes,yes,f3fc20b0b2b1f72c9c1f3d239a73d6f6d4d332b9960b658a767a4e19a05b7f27,c6ffe30d327ef15f84b63bca30095762c22532988ac2eb6dceefb8239815347a,31aae40701977f1c20bb6edd45b267d01d71e0980a00e82b4c3ccd2029acdc2a,31aae40701977f1c20bb6edd45b267d01d71e0980a00e82b4c3ccd2029acdc2a,
503,335,2060288,2048,2058240,18680,4231,14447,14447,18679,1,1,0,99.994646681,yes,yes,yes,yes,yes,yes,yes,cabfcf9a87d01faadd90683b4d8592b73c9177ccb4980ce53b2a8607a880e1fa,6541fb8df81df0430eb449da77278d0f538dde4bf004a6633c19df9eff7ccfc4,a2de2462f22f7437bffc84b2bbdc1edd5abf14114adaf5053fb5b478884ac083,a2de2462f22f7437bffc84b2bbdc1edd5abf14114adaf5053fb5b478884ac083,
512,341,2097152,2048,2095104,49827,881,48944,48944,49826,1,1,0,99.997993056,yes,yes,yes,yes,yes,yes,yes,732f2b825347734fecc493de2216f8abd5de48e24fb439101ba230672239d429,d4f34e4aff1fdc3fa6830f26e982f1ca15ca5a7c75548a397056c0cd044df019,f10cd88f119309b61c2a50690209ee234dba220641d77c0dbde94b2a33acae7e,f10cd88f119309b61c2a50690209ee234dba220641d77c0dbde94b2a33acae7e,
521,347,2134016,2048,2131968,4403,1322,3079,3079,4402,1,1,0,99.977288213,yes,yes,yes,yes,yes,yes,yes,243ae89b34edd751462ccf8e310b53857aaeb11f849435aa1c74d392320d4971,45adb5fb44855014c9279b4b72f4795ec742d9ec62335858ba9ca355452fc561,88a58f925ee40aa322d5efe1b70170236214b261850da466d81fbc96f94dbe18,88a58f925ee40aa322d5efe1b70170236214b261850da466d81fbc96f94dbe18,
530,353,2170880,2048,2168832,24074,1301,22771,22771,24073,1,1,0,99.995846141,yes,yes,yes,yes,yes,yes,yes,377a1c43f02ec2ba205c014afb3e0b5fcf6d81c73e62f34e7bdc7717c0ffdc18,82ca353cb37b8576207ccedc04a8b01b2b72a22acb42d4fb82e0c1aa67cd90aa,6d898d95c536ece9aa7524aac882108e057f9dd0b0320ebbbd0f7e8b410cb7fc,6d898d95c536ece9aa7524aac882108e057f9dd0b0320ebbbd0f7e8b410cb7fc,
539,359,2207744,2048,2205696,33376,887,32487,32487,33375,1,1,0,99.997003835,yes,yes,yes,yes,yes,yes,yes,37c84c95ca57acfbf478c8bb5e75ef2ec2a963fe8145004530b8d4e2f7b84b0d,f5ba4d3eef253798ff1b69fde1ddba3239df71e1d5e606a7d8bcf618473ce84e,e49c8988aafe571796d4dd23a7e7b1c5f2ec09a7d4714e27929b359e4f89d95a,e49c8988aafe571796d4dd23a7e7b1c5f2ec09a7d4714e27929b359e4f89d95a,
548,365,2244608,2048,2242560,22214,2650,19562,19562,22213,1,1,0,99.995498334,yes,yes,yes,yes,yes,yes,yes,13049b9b885252d6035588aa0e2e01c9ae3fd082bc3f508206eb26f595260498,23cfff7e9c0161b68a817590a6f976e1eac846dbeb31bfc40ec7e5003e4fccd9,c664c02e45f62cbd164a7688c8283ba65d1c8807e1bdc52bb786746af5f7f7ec,c664c02e45f62cbd164a7688c8283ba65d1c8807e1bdc52bb786746af5f7f7ec,
557,371,2281472,2048,2279424,35604,1666,33936,33936,35603,1,1,0,99.997191327,yes,yes,yes,yes,yes,yes,yes,02a7e0ecdf9a8ef03478136c5318f433a99b311642a4420e9f3ae7b8220a5902,5b6d60a219f36241b4ffd9687b3d392b600e366e556c44ad58eff678350f2deb,96a55e75cd87a60a136cabb3e584a7e9f3480603baa7221c3ee5545669e8b01f,96a55e75cd87a60a136cabb3e584a7e9f3480603baa7221c3ee5545669e8b01f,
566,377,2318336,2048,2316288,470147,1735,468410,468018,469754,393,1,392,99.916409123,yes,yes,yes,yes,yes,yes,yes,36f3b9bf78c0540dfdb6d41c6a02ee10528a85778f08619a62f5a72a8cf3667f,d5001d54e88ac2dcb701ee33068df5f269e8bea7a9ef9f590c2d62cc56e5f419,81f65bbec56e26c4aacf71dbbad47f0a4e473f76d94d876bed52cdc78af229f3,511b2df38dc53d941c47e2acd7ae2c056e870738c0bce2b7803410c12a859c6d,31743 47615 63486 71423 95230 107135 126972 126973 142846 160703 169297 190460
575,383,2355200,2048,2353152,10792,980,9810,9810,10791,1,1,0,99.990733877,yes,yes,yes,yes,yes,yes,yes,06999f6a7183491a86f09da8581ca15c24b1f748893cd487762da0c5700fe89a,bd8c006da97be2dc52c876d52eb5ca98399f26ff02c1bddc8da9a227c7dd9ba5,078c30a36e8f62c5bf9093bad1a8dd10fd94cb9ee4d5fa38d67400448999410c,078c30a36e8f62c5bf9093bad1a8dd10fd94cb9ee4d5fa38d67400448999410c,
584,389,2392064,2048,2390016,24240,847,23391,23391,24239,1,1,0,99.995874587,yes,yes,yes,yes,yes,yes,yes,e8f6cb349df51e19c2cf5dd971f15d2f15dfb78f02a7213d5d19314793413556,91d2ff6e413482a0aebdadcb484976df38ed2302070f83a4e5fe935bf2db21e0,84d4b89097f8911107ce9ba83734d00aa66209eeb311147430910150fe0ca5fd,84d4b89097f8911107ce9ba83734d00aa66209eeb311147430910150fe0ca5fd,
593,395,2428928,2048,2426880,472788,1371,471415,470826,472198,590,1,589,99.875208339,yes,yes,yes,yes,yes,yes,yes,38dcf2d035fe7feb223e9282190db212ef09c5b7704afca353a99074e118ca66,094edbe9d7151cde12593e3351cc7f94011574e2806e7f46b9ba442b848aa3bf,4d1d893c52198d825cbea18f5429acd375e6e5e0b55ee2b9deca2ca9105a1854,3018ca836f7623cc5865c39388663b0776f7d93f928f9e90fd005f1e111696ce,149671 177387 199561 224507 252571 266081 280315 284143 299342 299343 315355 336761
602,401,2465792,2048,2463744,11464,6767,4695,4695,11463,1,1,0,99.991277041,yes,yes,yes,yes,yes,yes,yes,4b7fb3371c86386a0cc3310f50857110ae6f58c4deac2bbfaa41dcd6d785934d,0a0eb39f95a4f174e79f7bfa4397b56bf699c8fdddd471bbf8a95822713ac94a,00319132c5727159f6f130380a89234db20b6f90585b877e9cbac5632ab6fa97,00319132c5727159f6f130380a89234db20b6f90585b877e9cbac5632ab6fa97,
611,407,2502656,2048,2500608,75817,4452,71363,71363,75816,1,1,0,99.998681035,yes,yes,yes,yes,yes,yes,yes,9b689a9a1bcfaeff759676b315dcc876d2eada609c33d4aa1c68864b81898ef5,d9668af7b8a80b32b2c8bad46fc4bbd3ba68e755b8f0f7fc7512a99866474a9f,0e676d24ebe9d0e5e67ceeab2c77c65324c5c9ae50a90f51bd3e2d460d3c898a,0e676d24ebe9d0e5e67ceeab2c77c65324c5c9ae50a90f51bd3e2d460d3c898a,
620,413,2539520,2048,2537472,15646,1661,13983,13983,15645,1,1,0,99.993608590,yes,yes,yes,yes,yes,yes,yes,fc0db1dfad78340f2f66e540fe5ba51a16a0e026c7a8145b83da75e86c15742d,8f8d19d0e61c192eb547b61e8322e2b87ee5ad6e8a8d65e5a557cb50f40eead4,9a1a5632a5f9088b311b5f2a097693d9d90ec5e2a3b98201a4997e6c92024ef2,9a1a5632a5f9088b311b5f2a097693d9d90ec5e2a3b98201a4997e6c92024ef2,
629,419,2576384,2048,2574336,18484,8373,10109,10109,18483,1,1,0,99.994589916,yes,yes,yes,yes,yes,yes,yes,79caf06bf884d9cf5c0ccb50abc8c3b0810f8bc9ddb108e45b17cf649fda9ee6,2e7d92f4bc4778f9f1daefe23b745d7bd2bd5893bd664f516d93b4ed7cf781f1,fa8146726547e9c3c30638204b49e109ff35af59262f1c4ac9713911aae210dd,fa8146726547e9c3c30638204b49e109ff35af59262f1c4ac9713911aae210dd,
638,425,2613248,2048,2611200,559566,3876,555688,555182,559059,507,1,506,99.909394066,yes,yes,yes,yes,yes,yes,yes,f6ccfdcf1b5d877eb861aa090969ffeb65df7ca729f341bb9a6d977068d0f0bf,c14acf7aa746643e3658721a8b5e3bc4a551e07a353ba5d2932fa8505c4ec257,44c7d5b23c180ddba746ebf8fff74e9a5f4f6614f35a68f0f6408770b24f5944,c964711f657bfc2f9d6488b59154d0d9a7bc3d2a3eb604569e397d9271896dfe,344031 458727 515919 516047 516111 688062 688091 688167 773879 773911 774007 774071
647,431,2650112,2048,2648064,52214,838,51374,51374,52213,1,1,0,99.998084805,yes,yes,yes,yes,yes,yes,yes,5b2b340f16a9bdb81ce0e3ec5626228f8ec0aa60e77533f42a54ea3953e8f24b,4f394b71339967299abed53284f440e6af92ad5d0e89a7a0957781afdec2fb85,6a4c772c99fef4e1e357555a5d6f599f74f4b2b8b40763e93f6b551b9c177d1c,6a4c772c99fef4e1e357555a5d6f599f74f4b2b8b40763e93f6b551b9c177d1c,
656,437,2686976,2048,2684928,14370,2770,11598,11598,14369,1,1,0,99.993041058,yes,yes,yes,yes,yes,yes,yes,592dfe98d8fd25c97baaee711f06065485a8d2e0972ada8b2d892d7aa19165b5,6a91e95bd1300fc033b832d0a7f5ccd3cdd4a7e4cd11a8a5483d6b45561b103f,7bdb6ac1ca77eb104f1f32e8a7315e8dadf4cdc4d9fae66c4fa20420c7514054,7bdb6ac1ca77eb104f1f32e8a7315e8dadf4cdc4d9fae66c4fa20420c7514054,
665,443,2723840,2048,2721792,27419,3355,24062,24062,27418,1,1,0,99.996352894,yes,yes,yes,yes,yes,yes,yes,68f934105a78065ee46be7ba64157253a480d7c6cf0c826e8bb0a06ade78ad41,cc3437a124e266287e2af4e5d2ac1dc50dc19d732676e71b952f810189c43f04,41f00ff8e4bcf8fd2c7e85c61f82935019b6083719421453f4415bda354a1333,41f00ff8e4bcf8fd2c7e85c61f82935019b6083719421453f4415bda354a1333,
674,449,2760704,2048,2758656,64205,2334,61869,61869,64204,1,1,0,99.998442489,yes,yes,yes,yes,yes,yes,yes,a8281f6073d938e6ddb6d81109963e32dfbe96a11f1b9988d3233daed85b41db,70406ce8aec804b01411c31e49fbd3d59549a07d414d5c96cd831a3b0ac18df1,df9abfd0061b230a2f368a44f84034365079aa42ea949778ff7c7e1a73e1a64c,df9abfd0061b230a2f368a44f84034365079aa42ea949778ff7c7e1a73e1a64c,
683,455,2797568,2048,2795520,16955,2389,14564,14564,16954,1,1,0,99.994102035,yes,yes,yes,yes,yes,yes,yes,79fcdcd0823ba96aa0d352fb7c3f6a5529db83eb6e5ad10fb4e29a3bc30feef2,a5e13b9f5e7a7c7a57bf563b5724f928cc47a4cf16f2f59e32c8a7ad695e49b2,b0306cff4befab26cc2530c6064a6a36ece5a6e0cc25e4365bec6b2dcd421c18,b0306cff4befab26cc2530c6064a6a36ece5a6e0cc25e4365bec6b2dcd421c18,
692,461,2834432,2048,2832384,98688,47953,50733,50733,98687,1,1,0,99.998986706,yes,yes,yes,yes,yes,yes,yes,14569e1a0d3304661f4db3fedb87a244a8741bac0485653375bcc8796beba11d,3997fe086a5935585340ae3ea374bff18509511c1ba0e8a79e1b830d607f47cd,5ee4060f0bc5934accd9443aa7d404f409f0566b9982cc0c2ada972ccd72c37e,5ee4060f0bc5934accd9443aa7d404f409f0566b9982cc0c2ada972ccd72c37e,
701,467,2871296,2048,2869248,16105,1758,14345,14345,16104,1,1,0,99.993790748,yes,yes,yes,yes,yes,yes,yes,76410df733eb1bbf3d39e9ade2d8ae9a4fb38b348c07c21f09aaa8696000ed37,66967f49c91caa8b61293811bf5dd4a6c353a4117a184b55057e92b6b1372a29,ce1a8dbee680fafc5f118c47c92c9997d7270c4ac153d27d853e48642cb68b58,ce1a8dbee680fafc5f118c47c92c9997d7270c4ac153d27d853e48642cb68b58,
710,473,2908160,2048,2906112,9214,4133,5079,5079,9213,1,1,0,99.989146950,yes,yes,yes,yes,yes,yes,yes,6b3ef133566e2ddf39b0da5079f05c7752720137f66f75d7c92e3ba9e83ffa1b,6cf5432f0ee31be0bf6ef6cc444a042bb9ddf85bf810512e9fbd94aa48118692,755ff29d1f1c730adf178956558f39925342e42cc30988945c75606816772332,755ff29d1f1c730adf178956558f39925342e42cc30988945c75606816772332,
719,479,2945024,2048,2942976,638963,1673,637288,637192,638866,97,1,96,99.984819152,yes,yes,yes,yes,yes,yes,yes,52904b9de39e82fa26963e3ce08a146c239cfaad018986b1f64c0e106c81c105,e232b1bf66b120029cc05d384cd62f0b533700a5d85bea1ea82ac82a788a5b78,8e084d838c232b4e552235144600d63d4a1b3c7aaa5bcf6fbd8223726cfdfe12,34bd053b5a19cefc7089ba90c38e980436ba2c75b7928ac2472b5a6c498feb28,775515 872215 872247 872455 1162953 1163273 1308323 1308331 1308363 1308371 1308675 1308683
728,485,2981888,2048,2979840,137609,880,136727,136694,137575,34,1,33,99.975292314,yes,yes,yes,yes,yes,yes,yes,f0f880c9bb4d6026424afa427346a549ce91cd0d35ab4d700b33a9fc1518aaf7,25fbd95b794da566f1428c187d373b21ad8f9fceef988bc222ab217388e0ca4e,e6193c38555c2d0271cd7e6cb9eb22a4d87ebd311e4ca4bc15d1423fd09d0975,50b2791fcb75888b4f7823c10c85168d712ca437c382acfc3db61f7012710e0a,1324459 1324563 1765945 1986573 1986577 1986589 1986597 1986689 1986845 1987053 2648918 2649126
737,491,3018752,2048,3016704,11434,1351,10081,10081,11433,1,1,0,99.991254154,yes,yes,yes,yes,yes,yes,yes,748deb0fe37d70adfb88d5fbb7913e5ab5a325fb7f65e01d78a0d065ff508f3b,d676ac47186a035276cfe98e84b6f93f5d3f4cc1274370a1c081775e0acd716d,a6f7092958860d6dfe0522e9a3db7a4f229b0f1de1c99b7c1c7eb1cc120a8244,a6f7092958860d6dfe0522e9a3db7a4f229b0f1de1c99b7c1c7eb1cc120a8244,
746,497,3055616,2048,3053568,25965,1427,24536,24536,25964,1,1,0,99.996148662,yes,yes,yes,yes,yes,yes,yes,85c98d0b08fa03fcb4fb6be6de0b0cde7c0d9e3665936bbbb1a4965b46030250,3c33fd399a523f6daf8b8242ab60bdf8384a1ec767d636ce041734950d2054c4,9a0ab8737a54d39cc53432e526a9f2dc4fb05ebc76a52ab14b1e8726ea474111,9a0ab8737a54d39cc53432e526a9f2dc4fb05ebc76a52ab14b1e8726ea474111,
755,503,3092480,2048,3090432,28581,1078,27501,27501,28580,1,1,0,99.996501172,yes,yes,yes,yes,yes,yes,yes,94c65b9653f4126e170816b68d93fe5e764cf97c1bda932eb4a7eb8417d32e36,4a7c6ea4871a7922220dfd8004f9e69673c5f3fb74e0190ecfdab26cc02a4e3f,83068b3a2957f1ba9f30e2a6b0e8449d34ba9bbd94ce73e1d66326a8c71c82b9,83068b3a2957f1ba9f30e2a6b0e8449d34ba9bbd94ce73e1d66326a8c71c82b9,
764,509,3129344,2048,3127296,6196,1850,4344,4344,6195,1,1,0,99.983860555,yes,yes,yes,yes,yes,yes,yes,8a3ea80433198bb1a105a2c1b3d4e77a07cf005a51fa80944e92fbf15c268c6c,c23ea161564f8d808c67f930bf4ea16e1a0e8e9cf7c00e4004f316fbb1f36c04,653111eb78fcfd60e5ca37fd23cbfdc40f1c76604492eddc642e5a940a16a1b9,653111eb78fcfd60e5ca37fd23cbfdc40f1c76604492eddc642e5a940a16a1b9,
773,515,3166208,2048,3164160,34019,2721,31296,31296,34018,1,1,0,99.997060466,yes,yes,yes,yes,yes,yes,yes,14f1c7010ee4b37242f1b0bef7a917af8c1b2cbcddbea2006ec6a203fda3d130,1b6ffb65fa6d0b0693389fb7201ef9346438e9c96a893f8340cc37c3ad03ac3f,a24df7d30fff59a56deb81323b36ed54a628b4c58398a4d2c1a6966f10be11da,a24df7d30fff59a56deb81323b36ed54a628b4c58398a4d2c1a6966f10be11da,
782,521,3203072,2048,3201024,7864,623,7239,7239,7863,1,1,0,99.987283825,yes,yes,yes,yes,yes,yes,yes,ec1d913c0872b6d18ea7a01a11038d4fff7aa6f5c4567212b008ecd0195d8765,47cace274490a6b78428b956e271a6fd912ead9149b1be95388cd4a0bb831e53,5326f7462c3af9933bbf26d4a6992556504588b02c5766d719c358c3ad8695ad,5326f7462c3af9933bbf26d4a6992556504588b02c5766d719c358c3ad8695ad,
791,527,3239936,2048,3237888,14170,4268,9900,9900,14169,1,1,0,99.992942837,yes,yes,yes,yes,yes,yes,yes,463eb3f31b4a782ba6afbbfbea537d2ae23f70b682a1fde54f1d9b823b208853,c48c2412d7cc96e42a0b920c36ddfd1cb62e93b95a048da15029e238d536ef31,3b533e6f5bc398c496c5971993ce99b43c22e667290330d9b2f1dd10092bd614,3b533e6f5bc398c496c5971993ce99b43c22e667290330d9b2f1dd10092bd614,
800,533,3276800,2048,3274752,44585,3568,41015,41015,44584,1,1,0,99.997757093,yes,yes,yes,yes,yes,yes,yes,3a11c7b73bb7e4bfe8ad0f9cc58fd52ecdcaefd5610d2d4002b2a12b4d0f6da4,9e29f0a9d7a1bab8ea529cdc25d4c3197ee4eb140e154a9c254dc414209c28a6,be54b30ebdaf84d88f5af934d7252b1ffef3ea4170f799c4a86b4faca22d7ae9,be54b30ebdaf84d88f5af934d7252b1ffef3ea4170f799c4a86b4faca22d7ae9,
809,539,3313664,2048,3311616,50148,959,49187,49187,50147,1,1,0,99.998005903,yes,yes,yes,yes,yes,yes,yes,6f0f65c9113ae03c83b1ab4aa5dfe6325a6e9d4db47932fc4bc41fd7b80f37f1,68d98762d96b436c524b3e132ecbbb08284c559dcd082bcf34f11969e1774b56,b9e249ccd4c0b554bc5e4e32b2ca1dadda41256be415c214d7226e96a8d4b26a,b9e249ccd4c0b554bc5e4e32b2ca1dadda41256be415c214d7226e96a8d4b26a,
818,545,3350528,2048,3348480,39963,1971,37990,37990,39962,1,1,0,99.997497685,yes,yes,yes,yes,yes,yes,yes,318f875544723386762cfa2e7b5c1698c3ff2ddb2f3ee896a5a78c334ae09bfb,426204dbeba905fcc3903c8e7593a36c76152fdc489f3da6b63ba5b5c75947df,c26f16f3757354e7df126ec829b6b5ebb22e9ed864a26e1da1088616fdfb4581,c26f16f3757354e7df126ec829b6b5ebb22e9ed864a26e1da1088616fdfb4581,
827,551,3387392,2048,3385344,21996,644,21350,21350,21995,1,1,0,99.995453719,yes,yes,yes,yes,yes,yes,yes,9913bd6989f2ec96665a52da38a7ebd03f7d381e08ece84cd8325bfc92edf930,ded1a3dd9262688de22625b8714f6b8fe07a61d29bab173d03c937dd4c93e75e,12be54db662540e4208dea983ba562ba811292db95eba167581e33fa18496055,12be54db662540e4208dea983ba562ba811292db95eba167581e33fa18496055,
836,557,3424256,2048,3422208,54648,943,53703,53703,54647,1,1,0,99.998170107,yes,yes,yes,yes,yes,yes,yes,d009406eb3241570db84754a62e32f663a963bc76231b985cc8b0f83b37019ae,0cb9884635d40448febff5cc472f3697d43a337096d47ad8b78c27c160a8a2f4,4c69cbd9714e394e6121b2a8bda489dc0b048051d0549086f815d1b02e7ca944,4c69cbd9714e394e6121b2a8bda489dc0b048051d0549086f815d1b02e7ca944,
845,563,3461120,2048,3459072,10954,3364,7588,7588,10953,1,1,0,99.990870915,yes,yes,yes,yes,yes,yes,yes,57cb6fbfb8bd15373d8e43cdf3b0a864067d714fc73fe1950084de1c5ec0baa5,3a399ff6aa04db2ec03202211c4ba04bc0b3bb9002e6def29e6041ddd910a42b,e4f8a59d90f090f8ffec23d8d1f9ecd6ab3e4bcfa7204c5e8c78dcc23b337009,e4f8a59d90f090f8ffec23d8d1f9ecd6ab3e4bcfa7204c5e8c78dcc23b337009,
854,569,3497984,2048,3495936,56095,3064,53029,53029,56094,1,1,0,99.998217310,yes,yes,yes,yes,yes,yes,yes,9e7d138a1e42b2241a8e1638ed5d7857204bf163d4bdbe425651c7b6a0604b4f,0d84a9ab120a39968f9bc19cc3f37b1677375536a374118cdf7e4618dbf1c43d,39dc760041c358233f0ec77ab674157e0853351d0aad4fbd439428b7aab70467,39dc760041c358233f0ec77ab674157e0853351d0aad4fbd439428b7aab70467,
863,575,3534848,2048,3532800,17465,1495,15968,15968,17464,1,1,0,99.994274263,yes,yes,yes,yes,yes,yes,yes,ba62b1dfff70feb821fa4abad75f970559533e782bb26633aa4fe6f94f23eb69,116a68be15149025b2499828ef6f54278900e485d6aad416ecae8d7e5f762b02,6e41e93fddddac069f5ddcc95b6643dfbbeacb1a32f0cb310dcddde70d959b7a,6e41e93fddddac069f5ddcc95b6643dfbbeacb1a32f0cb310dcddde70d959b7a,
872,581,3571712,2048,3569664,27590,2650,24938,24938,27589,1,1,0,99.996375498,yes,yes,yes,yes,yes,yes,yes,7acc90377f7511278240b9c10d898a61e94a7d1c065b6336c9b56068d3bd3a24,a600aea83f0c7039c2e5063850bec1f596599eec77c76de8def1292cc90f31ef,c2519e4c5bb07db11175b99a11881afc1a16b09b08b25a49402bc3070f4c698c,c2519e4c5bb07db11175b99a11881afc1a16b09b08b25a49402bc3070f4c698c,
881,587,3608576,2048,3606528,69408,5379,64027,64027,69407,1,1,0,99.998559244,yes,yes,yes,yes,yes,yes,yes,29f8674e4521108719752c8a291259c60a306564925955ab50620c4f8c1fe15a,0022121af6ea3deda5c19f6ebe65c74978b87bdaabcfb1b3d2ebe33277b61e29,6ea63fdf2856a365a955513fdf5b5aa0d6ec1f5b1ce650de50c8c9dcf9abfea2,6ea63fdf2856a365a955513fdf5b5aa0d6ec1f5b1ce650de50c8c9dcf9abfea2,
890,593,3645440,2048,3643392,710681,1118,709561,709338,710457,224,1,223,99.968480936,yes,yes,yes,yes,yes,yes,yes,2e731b15cf3edc4726fde779f81c8eab6c91053e6ce6094235d001475cbb3bb7,823e11884c51a81c69c80eca47b5a12390dc9af8ab722adaf285ebb23f976c2b,010d1eaa1d19ef84c6ecb0e985882d5e61878452bd144a9e17a0fcdebc69fa36,4412b85ce23e93e8fa9d2596573db6f35b29b25916e8223b9c2c255406d7b950,719791 959721 1079575 1079607 1079687 1079703 1079991 1439433 1439582 1619363 1619395 1619411
899,599,3682304,2048,3680256,9017,1329,7686,7686,9016,1,1,0,99.988909837,yes,yes,yes,yes,yes,yes,yes,7ceec736b3520f239c42881281fc1bcae3e415fec92c42a1f20c8fa3d7450dc9,d1fbb0e36c4b561598927b62fff8e8eebe73f514a195d7cc9c23909e6b795134,da5b3d49a2474b48aeeda825274e5c371a244531bcaccaaf4202f686ad5d8f70,da5b3d49a2474b48aeeda825274e5c371a244531bcaccaaf4202f686ad5d8f70,
908,605,3719168,2048,3717120,37652,874,36776,36776,37651,1,1,0,99.997344099,yes,yes,yes,yes,yes,yes,yes,1ed300c75af9dc7a95bb6a8d1c6f7033203a5c23072eab5cc758cbbdf9bf5161,289f298b5a8168b06569f28f8ef368a948af3ccb50a79ec97fd8b1624ea8fa47,5b66f3876b290e25d77b433dad106b749996a2298531c666de7fddbd4e0a8fed,5b66f3876b290e25d77b433dad106b749996a2298531c666de7fddbd4e0a8fed,
917,611,3756032,2048,3753984,114220,817,113401,113401,114219,1,1,0,99.999124497,yes,yes,yes,yes,yes,yes,yes,6f90f63c942159b6def5022079e27c7da4ca6ffcd9548b5d1bfdbdf247eea98d,ecfb43ec3e1f9754e2e408e3739f6b8d6e7e4292e49196765f2e7f46fd0f6b2c,36160e0494995f60230a44f71a85fa2fa46d54221b10685e303f335e37377b0f,36160e0494995f60230a44f71a85fa2fa46d54221b10685e303f335e37377b0f,
926,617,3792896,2048,3790848,12477,5994,6481,6481,12476,1,1,0,99.991985253,yes,yes,yes,yes,yes,yes,yes,ca1ed896cb5abd7929bdaaba68917ea2d3d55a8cf01a808ad245ff79097d5feb,310f902f2e214dff83c64d624cb4bf7ccd3361fec343ff20f05d399626ee8d7e,e8ab1e293924ee5dd9d321a558eb3a2436cf473d61781a12d54c3980a135b46c,e8ab1e293924ee5dd9d321a558eb3a2436cf473d61781a12d54c3980a135b46c,
935,623,3829760,2048,3827712,44593,4216,40375,40375,44592,1,1,0,99.997757496,yes,yes,yes,yes,yes,yes,yes,996d15d6dc3a5e8cb75cc92cca9669d744a57af85f895b8bdedd386d8950be74,57cb0a4c4f009511f945be91e0b86d4f09dbced4adaba83183b816f8e5ea68da,2685cb52d2c0f506e7f6a421b3045afe9ae38a9570fdeb3d4a53dbe687e826ac,2685cb52d2c0f506e7f6a421b3045afe9ae38a9570fdeb3d4a53dbe687e826ac,
944,629,3866624,2048,3864576,31193,3135,28056,28056,31192,1,1,0,99.996794153,yes,yes,yes,yes,yes,yes,yes,eae98a44dc5483e311467c224ce8596d96aced129110aa03a9e438de7ce59782,0ad427001f6dfcc7b132f2c7de660c91505b1943cfd79144266bea0048fe1280,d0055e71823be6b9ef8bd853294cbe124c79afd23974ccbc5aeb1a4500c93d1b,d0055e71823be6b9ef8bd853294cbe124c79afd23974ccbc5aeb1a4500c93d1b,
953,635,3903488,2048,3901440,7500,2833,4665,4665,7499,1,1,0,99.986666667,yes,yes,yes,yes,yes,yes,yes,21cc0890778bc5060a1865ba8ac5b78493922b45d2f7dd4e51855fd7bd5913da,afc836cef713a94391e6cf8b2ef34fe8b663a4b4b1dae68a890cdd057c99e33d,b78cd591513eaecfb0ca40ca4a81ca7e8c705debe2d7a84a332b14e06c2ff730,b78cd591513eaecfb0ca40ca4a81ca7e8c705debe2d7a84a332b14e06c2ff730,
962,641,3940352,2048,3938304,79644,1343,78299,78299,79643,1,1,0,99.998744413,yes,yes,yes,yes,yes,yes,yes,42c08dabf0745159762de62804cf7c99da5207a9665c5ee2b4b24860b21e521d,3543376d609e0b58e2e5e9b70a9c7a0876930137c244eaf7ee8780a6ffa54d06,a61141b6d607c3e0862cb9b504569d285078c5b55c5d67aa42eff1f273937a15,a61141b6d607c3e0862cb9b504569d285078c5b55c5d67aa42eff1f273937a15,
971,647,3977216,2048,3975168,85106,1041,84063,83906,84948,158,1,157,99.814349165,yes,yes,yes,yes,yes,yes,yes,c61ad9980e0fd2ec84d7a16ac02a09c2bd5925e998d58a5e73cf025a85571d8f,3f83b0db124aedbad1bbb5c915202d760a3d66e65804423cf715a4264a1df67d,11e025f55806c56e29d2f38da517baf975be87c36b3d2a53b9f56e05cfd017b1,6847620a24b7db8c7a00358bee51c863c99e5621cb8e362d17cd53c6df7b15b0,387487 413787 459243 465511 516649 581231 620681 688865 698267 774974 785551 827574
980,653,4014080,2048,4012032,21268,1784,19482,19482,21267,1,1,0,99.995298100,yes,yes,yes,yes,yes,yes,yes,0c4a07cbee91fc2ea5782c4a3ffaa06fad6153fa77aa3c9ced20ea6746a99f60,7673fb898cb051caa12914e00cd82c9a701e0fcf864dfefc2007dfaabbdc1cf0,e94f6236bac7968c89cf2c5fe0ff2f88c60ac434646126fd2f7ad97461a8de5c,e94f6236bac7968c89cf2c5fe0ff2f88c60ac434646126fd2f7ad97461a8de5c,
