a,c,x,qAdv,xAdv,target_count,retarded_count,advanced_full_count,advanced_window_count,e5_numerator,e5_gap,deterministic_atom_gap,advanced_window_gap,closure_percent,partition_ok,pairwise_disjoint_ok,advanced_subset_ok,gap_identity_ok,route_hooks_ok,window_hooks_ok,all_hooks_ok,target_sha256,retarded_sha256,advanced_full_sha256,advanced_window_sha256,advanced_boundary_examples
494,329,1011712,1024,1010688,6815,945,5868,5868,6814,1,1,0,99.985326486,yes,yes,yes,yes,yes,yes,yes,36c7228e76d71b28d99265d9a5a205f2735eb2eb1ef5ca307b31b976a594d7f9,009f41b2ae310b223819dee35fe956251fdc1b2f86e62ee515d0a9217d202fb5,e293cee9f9909454d582efc2d962bb3ae7ec9ee633c55d5563574958dd0cf98e,e293cee9f9909454d582efc2d962bb3ae7ec9ee633c55d5563574958dd0cf98e,
503,335,1030144,1024,1029120,9171,2238,6931,6931,9170,1,1,0,99.989096064,yes,yes,yes,yes,yes,yes,yes,aeb6ff00f226a8bbf1e87cc12d5ee080441b26acb523907fe4d293d10e6ad74e,31039887ca3875715791baf2a0fac6f882b0d02e602b4285de83f5e8dd7a1763,e7ac5f05eb797402b8b01f1d62436d08e3974e80bd523d2f5991210e6fa1a79e,e7ac5f05eb797402b8b01f1d62436d08e3974e80bd523d2f5991210e6fa1a79e,
512,341,1048576,1024,1047552,24382,471,23909,23909,24381,1,1,0,99.995898614,yes,yes,yes,yes,yes,yes,yes,09e885886250595a806f75e920c1054151545de254459f2ae610b9397acf6b60,ee94814d1cb96b6206d94b57121fe88adc6b7a566fcbc0767f9b9ebc0906ec1e,baf87622e6b58d3487373ccbe57b18f2632f010fd6e49726d52e0d6fb6be0263,baf87622e6b58d3487373ccbe57b18f2632f010fd6e49726d52e0d6fb6be0263,
521,347,1067008,1024,1065984,2266,644,1620,1620,2265,1,1,0,99.955869373,yes,yes,yes,yes,yes,yes,yes,e3a49f95fd426afc2ef44263805678098c24f6d2754b02cf00c10af43124be89,5620cf8ec582e1bcbe4ed3d355479829ceae386bb5890abe051274dbf0839d50,51458e4b9fd92f7f893caf010c101dff45cd884850b5f62235aaae264b45fff1,51458e4b9fd92f7f893caf010c101dff45cd884850b5f62235aaae264b45fff1,
530,353,1085440,1024,1084416,12031,654,11375,11375,12030,1,1,0,99.991688139,yes,yes,yes,yes,yes,yes,yes,9c3dbbab330cd93d2f68d4be92a3a894d238f503439886285913c9c690f7339a,d29f59e8345a8c68e6f1351c3acda077af04df8f11c4d0a0871a9f7bc3d57aed,e1d5e44e950f0b836a4b036f0ca96bcdd03d5f1aa44849d3f74881fdba5776ba,e1d5e44e950f0b836a4b036f0ca96bcdd03d5f1aa44849d3f74881fdba5776ba,
539,359,1103872,1024,1102848,17424,487,16935,16935,17423,1,1,0,99.994260790,yes,yes,yes,yes,yes,yes,yes,2d28778f0348832ea1feabf01cfd0fe422c3419f200f26bf943cb635a61250f3,0d5d09a902cd7f7a35bdeab59fc0e62a3c3df47ed0aede5b943c4dd947a3f678,910cc6ccad5a5866e3ecfce06bfe6c61bf3f36c5f47515a489e076d9fa541901,910cc6ccad5a5866e3ecfce06bfe6c61bf3f36c5f47515a489e076d9fa541901,
548,365,1122304,1024,1121280,11334,1411,9921,9921,11333,1,1,0,99.991176990,yes,yes,yes,yes,yes,yes,yes,aa1b51ec66c25f43564f37ffd105f8398a3cac13b4c6b3700169b694cf89d211,6e3136b3a594f9a114924b979da3887b439e931623ccfe9a4cdb98a5535243d8,9f8687edb3889a9dc70804005db683bc9023dbcf74825ed52352b366535a96fa,9f8687edb3889a9dc70804005db683bc9023dbcf74825ed52352b366535a96fa,
557,371,1140736,1024,1139712,17612,784,16826,16826,17611,1,1,0,99.994322053,yes,yes,yes,yes,yes,yes,yes,5abeb86d0306f720edefde8388f3198b961abb56f6ae06a12b7fbcf9cca326ad,612269ff77558c1389e005d3cc9e3e9efbd09c86627eae42954f95856f050789,c7665d54f4151dbab45aa00efb78ac38ca2ec039a0eb13b38ded31e7c7b0907a,c7665d54f4151dbab45aa00efb78ac38ca2ec039a0eb13b38ded31e7c7b0907a,
566,377,1159168,1024,1158144,233873,916,232955,232876,233793,80,1,79,99.965793401,yes,yes,yes,yes,yes,yes,yes,417f876dee678f380acc76b4c3bbaf598c58c10ffa3c7f5fb9a3150860331464,1c92d33a4aff625e425284364b0752daf71ef87a7a2a73df14d442c45159e64e,6091ab73952d17250e1edfd2792925df46ac9f1b63cdb21fbfeb03d6e8a04e61,1611f312ace5aadb5fded34dc39d1ff2a84b2b3ea224632f322504c964ebf5d8,228783 343175 343383 457566 514731 514763 514987 515059 515075 686350 686649 686745
575,383,1177600,1024,1176576,5523,529,4992,4992,5522,1,1,0,99.981893898,yes,yes,yes,yes,yes,yes,yes,c1ffe6aec0910dbd61287c4004a8519c0fa225c90bd8a6edec9426e4bf045479,a34571490fc078ce888968840f5d56309f948688fc37748b725d792088aa2ab4,cb0e1019ddddbeefb220a4862956b32018e1f1fc216211e8c9ba4253713b843a,cb0e1019ddddbeefb220a4862956b32018e1f1fc216211e8c9ba4253713b843a,
584,389,1196032,1024,1195008,10923,470,10451,10451,10922,1,1,0,99.990845006,yes,yes,yes,yes,yes,yes,yes,2a92418221b37cb05221c38eea1479016991a96f383f1987a51fd24bc090266a,aafb8a268470a7bf959be09bf0c688c4221f3fecd9182a72fe3e69bec9abbe95,5971f81da2bf5235787767bddbc6cb0278891bbcace036b9568e5b8fd09b14c4,5971f81da2bf5235787767bddbc6cb0278891bbcace036b9568e5b8fd09b14c4,
593,395,1214464,1024,1213440,234753,327,234424,234141,234469,284,1,283,99.879021780,yes,yes,yes,yes,yes,yes,yes,cf7d19593d41df9171279f79a16b7f90c4c0603e90c26ecd2598d62c8a0beb4b,75ffddd6a4afa75cac59ff058bff6fd224ac689f9d1cf0068dcc5c9bd01408e1,cc9f7f10e2e2457631160f4edfae5b1cf1ebb5f0fd29ff7e53f5be8efa2a32f8,1d80636e0bc63e011c8896d2cedecf079aef220fd13b87f7d692eaa6a4690c1c,47359 63145 71039 84193 94718 106559 112257 126290 126291 142078 159839 168386
602,401,1232896,1024,1231872,6016,3579,2435,2435,6015,1,1,0,99.983377660,yes,yes,yes,yes,yes,yes,yes,e59586f95276068c83c8fb124d1f49e90b13ffd11077b019dc180e3363fb4b67,3c2b244fd48a739a9071eceb173079947e6d745395fdeab7ef58d13add5d77db,a6af411cded8748468dac788860b6fc27056837f8df0683af2b1d627676c6ff4,a6af411cded8748468dac788860b6fc27056837f8df0683af2b1d627676c6ff4,
611,407,1251328,1024,1250304,37635,2234,35399,35399,37634,1,1,0,99.997342899,yes,yes,yes,yes,yes,yes,yes,6234136dc904245f5cf4e0729ef5408c47842e5f9583fc66aac77f3fb0178544,5a3f43439b5487788248c259ff4e590b608aa3a9e7c703290de5f8d4149c1851,cf5412d0996668a2463e878a1dc3f77c6aa4fdcd56576923149b3192d72b4b8c,cf5412d0996668a2463e878a1dc3f77c6aa4fdcd56576923149b3192d72b4b8c,
620,413,1269760,1024,1268736,7735,827,6906,6906,7734,1,1,0,99.987071752,yes,yes,yes,yes,yes,yes,yes,8a4093661d3585203ee22b18818e03de6d9b86ae0af9fe942c6b9a3156ae35ac,2c956ccd98d4a7b51c434aa1b0eed7df9403f538ffab526ca0c928619a59008f,6b4039422b0351cb2dd9207e5d5d21b23f756faa0b9a595d35ee79be260d9616,6b4039422b0351cb2dd9207e5d5d21b23f756faa0b9a595d35ee79be260d9616,
629,419,1288192,1024,1287168,9306,4289,5015,5015,9305,1,1,0,99.989254245,yes,yes,yes,yes,yes,yes,yes,da5564cabbe50d7149c3751a5ef91c01936eacb27a8c40b64e41ef4b59a0e96b,d16903bd2e1df8ea5f354afb60b05ee17c69e54d03c034749381face33a1d8cb,bc23b1e81de1a9168d7b57f3f2836588b173eb09bb231555bb70816c17bc361c,bc23b1e81de1a9168d7b57f3f2836588b173eb09bb231555bb70816c17bc361c,
638,425,1306624,1024,1305600,278881,2047,276832,276354,278402,479,1,478,99.828242153,yes,yes,yes,yes,yes,yes,yes,210d53544c1b33afc201d8748352312d7a8787de4abce69fcc2a41bfa65861eb,20d72d4f1e6882eac96fa37aaca6401740edddf1db0815012dfbfcffa7021a02,09eab5d2d25b609a1f672b3df4e5039f83719ceab98e4aaea16dbc0ca8091e43,52bed989eb042bd7a53f335f5f0387a8e1ab3356a835639fed14f2227d872cfd,33519 50279 67038 67039 75419 80539 84847 89385 90607 100558 100559 107385
647,431,1325056,1024,1324032,26826,400,26424,26424,26825,1,1,0,99.996272273,yes,yes,yes,yes,yes,yes,yes,454f4f5900ae1b97e299d7c3d69985c02df00c9f0bdb051dae6762d2b99a28a1,4f6754c05877df3463897edc90e5505fdcc5447372daa0a63643358c02c30e8a,af297fc4b7143c16ea2e2046caf35b19ea15ef5081725676aedbcbe0c0715e82,af297fc4b7143c16ea2e2046caf35b19ea15ef5081725676aedbcbe0c0715e82,
656,437,1343488,1024,1342464,7003,1345,5656,5656,7002,1,1,0,99.985720406,yes,yes,yes,yes,yes,yes,yes,603600e14283fb3c3ef8de17adf789934ff9aeffa903f42a32b31739804d762b,a15a1767c742526587313951e4cc07d3a297202debe886a4cda5297ea7181011,389c7675ba326d1a20a85c1e43ec689fe4d8f32fad49ece93518cbdb4a112ade,389c7675ba326d1a20a85c1e43ec689fe4d8f32fad49ece93518cbdb4a112ade,
665,443,1361920,1024,1360896,14048,1628,12418,12418,14047,1,1,0,99.992881549,yes,yes,yes,yes,yes,yes,yes,009ba084510f04025200364f03604ff2b4eae6136e92a52972825df532a048d8,75e81c1399b324aa6db232ab93e6496b150bb21025f4eedf00f50598205c270b,e4e194d1b2f99e1f4460da630b075e6dd13698283e14fea750453ba83282d0a1,e4e194d1b2f99e1f4460da630b075e6dd13698283e14fea750453ba83282d0a1,
674,449,1380352,1024,1379328,31557,1255,30300,30300,31556,1,1,0,99.996831131,yes,yes,yes,yes,yes,yes,yes,5cfe6c48c66b9713c91bbb09038c012dcb852d417bf1d4c065a69a7e8887fa9b,670fafb2a9020783fa4e5ac53d5940567d296f20a5c1c9a2281b2cf9e6704196,ecee3039b8daed2274646ce2bace62aa74a4b23543cff6680a3d90a8128ced96,ecee3039b8daed2274646ce2bace62aa74a4b23543cff6680a3d90a8128ced96,
683,455,1398784,1024,1397760,8703,1221,7480,7480,8702,1,1,0,99.988509709,yes,yes,yes,yes,yes,yes,yes,cb3fc4a10f6873004d0859d1ead0a38f0a40e7eec48d3df93377f15dd9e23105,2265040a660d34120ec4a0960a1e151d252b3987aa17ba6991b95800c7bc1691,83a7b307f68a54eaa3dee65d3cf5fba15142025b35022cf100ce7fa7dccf6e54,83a7b307f68a54eaa3dee65d3cf5fba15142025b35022cf100ce7fa7dccf6e54,
692,461,1417216,1024,1416192,50493,24452,26039,26039,50492,1,1,0,99.998019527,yes,yes,yes,yes,yes,yes,yes,63bc7f4560a9849a8c249a93ad7529ad8b68ab811e14feaa2270633197806e4e,2af8ae54ec99889f35c173adf3509f0d2b8968de4ab52078d8fc723eff5e611c,86e006a88814087aa93e886b0757d8dfcf45d240408d6cf103badee5d50470ae,86e006a88814087aa93e886b0757d8dfcf45d240408d6cf103badee5d50470ae,
701,467,1435648,1024,1434624,8520,961,7557,7557,8519,1,1,0,99.988262911,yes,yes,yes,yes,yes,yes,yes,99c28fae456be5d95344bd80da931c5546222589ecc29fd396830083c243a26a,29536c0f69fcb194a63f04207d8138d19a3a4af6d2c66169d58b071a525ef6cf,524d084bb72e0309ecb4b6b0dfc90a40a6fddf272aa5a28d7c2c2421cfae7197,524d084bb72e0309ecb4b6b0dfc90a40a6fddf272aa5a28d7c2c2421cfae7197,
710,473,1454080,1024,1453056,4462,2113,2347,2347,4461,1,1,0,99.977588525,yes,yes,yes,yes,yes,yes,yes,7def3232bb99b122feef2ae2144e98d859c3a386e0345161e111ad7b63698b87,26aa82e7ff2230426f92eddf4b065d09f15bc42841c060d32a386771f379c028,dc43d01b9a8bea17cfc79676f68dc1d2804cca54db8aa3a9cca7fa59e17ade1d,dc43d01b9a8bea17cfc79676f68dc1d2804cca54db8aa3a9cca7fa59e17ade1d,
719,479,1472512,1024,1471488,318105,780,317323,317291,318072,33,1,32,99.989626067,yes,yes,yes,yes,yes,yes,yes,d9503b8bfbe177a27e4613b342a51c08f927aded02127b68b000798dea53a264,3b2dab7dc08b1de16191b3e644dbb91f6b074296e0eb76942490b85cc183f550,b91e7b65ad35188b2b292ad7d8e328b7d1b38647cf8c07453de895b186baf13f,48c2912a0588ef016ab19426047a305ca2825526b220633fc05200d375ebc5cf,654339 654411 981201 981277 981509 981589 981617 981645 1308678 1308822 1471800 1471802
728,485,1490944,1024,1489920,67995,428,67565,67558,67987,8,1,7,99.988234429,yes,yes,yes,yes,yes,yes,yes,16545f46f95115d04b665a83bcda39dee3e1f5d5edef4edc4c9d196dc9891c91,e383a24f03e159677c70c8e9b682b3390d433d40cb071a6d7e7c3fa3ecdf90b1,7e3b91cacc8bcbf597ecefe190a842024584e8fb666f78e20505654e3bf9f092,63f61117b20b810b58a7cb10ccccaf148ad2d8d5d089f96f22c26b09a2ca4c68,993285 1489928 1489930 1489932 1489948 1490034 1490754
737,491,1509376,1024,1508352,5449,679,4768,4768,5448,1,1,0,99.981648009,yes,yes,yes,yes,yes,yes,yes,4f5da5dcfeb77fee8f7c747c70ca4f858abd679efddae10c1eb771b6bc3b6faa,a5b27931386b003a2f7d78420343b17695cf88eaee3a409d777ba8910d836a0a,b74d15db4e691f55cabea075a08b310cba69000f78bcef04d63b286e29c2ea68,b74d15db4e691f55cabea075a08b310cba69000f78bcef04d63b286e29c2ea68,
746,497,1527808,1024,1526784,13283,757,12524,12524,13282,1,1,0,99.992471580,yes,yes,yes,yes,yes,yes,yes,8da87d539088c574a35870164df378d6ab46aa109893433f279a03e63cdb7449,3d0dbb5248dedf04fe6323b9a43f578f2a6193d75eb66c70bc6cb7db68c265c3,877ce2178340c78a2b046d9154b815c9d9039b84137956f25a6c7e163b79ea32,877ce2178340c78a2b046d9154b815c9d9039b84137956f25a6c7e163b79ea32,
755,503,1546240,1024,1545216,14592,584,14006,14006,14591,1,1,0,99.993146930,yes,yes,yes,yes,yes,yes,yes,86caa389ffed3aa430d796752aad2bba3929363d12157fd5a273d6efc6e5567f,73a89bd1a751d3c9ff265c09da8b794bc779ff5b9b7127e5c48d250399e4eec0,0f4bcb7ff76efa200ae45028d07542d2820f4e7aeb74ccc158f84650101fbf0a,0f4bcb7ff76efa200ae45028d07542d2820f4e7aeb74ccc158f84650101fbf0a,
764,509,1564672,1024,1563648,2707,622,2083,2083,2706,1,1,0,99.963058737,yes,yes,yes,yes,yes,yes,yes,dad77cf5a23203adf15f5ff1714ffe73b50d59308eb9375792e627dd486e05a5,93cdee4a2a4423d6f66f41a8294e10a0d9b67a3f3ee0ef1ff43c00bc3701aeb8,96dcdee8e5852920ccc13f7837e7d6a77f0bb167e61ebe4aa5618947a6e453de,96dcdee8e5852920ccc13f7837e7d6a77f0bb167e61ebe4aa5618947a6e453de,
773,515,1583104,1024,1582080,16594,1468,15124,15124,16593,1,1,0,99.993973725,yes,yes,yes,yes,yes,yes,yes,4a143245181313219316420c19a37f7e166cda6cf246488c6c7a1613e00da0df,780c6ae3593b6d9abd58ccc72d1c9dff268a761e3654366a16739723305bffc7,bc6edf215b092a9d4de4375ee585c1e481f4e4e76a242a0f7c0632786a8f9eaa,bc6edf215b092a9d4de4375ee585c1e481f4e4e76a242a0f7c0632786a8f9eaa,
782,521,1601536,1024,1600512,3686,330,3354,3354,3685,1,1,0,99.972870320,yes,yes,yes,yes,yes,yes,yes,ec3368dfe3f500b229445531cca4446beb7477f688e7fcf74987c65cf74120a6,58c785efdf6c04395eae5dd6d1736d7e90e88dde88c1894fda219c57a476e8c8,82059065d513ce6f94aa0350524fdd7b5bb244d0b4b5b4a58c535cb2efe37c6f,82059065d513ce6f94aa0350524fdd7b5bb244d0b4b5b4a58c535cb2efe37c6f,
791,527,1619968,1024,1618944,6748,1803,4943,4943,6747,1,1,0,99.985180794,yes,yes,yes,yes,yes,yes,yes,9e9f442881108e4f0339cd9479c33053ad3733d848a3e27a941a51923fa9fc7b,c3a58d0aacc481efcbc660bcc84beb1f92bb5c6b84c3c29766015d83a2500cdd,5b0073fa083aca6383f1337f8e43d83f604448ceaea53a25c88ba0dddc14570e,5b0073fa083aca6383f1337f8e43d83f604448ceaea53a25c88ba0dddc14570e,
800,533,1638400,1024,1637376,22023,1672,20349,20349,22022,1,1,0,99.995459293,yes,yes,yes,yes,yes,yes,yes,eeac9a55bfcf58e24a169af7a2b1a4a15777d20a9b60927f3eb6bef9b4c70c3a,82123cc5ccb2f29552073a6891807a0d6126ab4b52f1e43d7d6c574ec0094086,ed03ef910de4ec63416ac8041bb10d1554a1ba296eb452dc70b96c19037e6438,ed03ef910de4ec63416ac8041bb10d1554a1ba296eb452dc70b96c19037e6438,
809,539,1656832,1024,1655808,26070,506,25562,25562,26069,1,1,0,99.996164173,yes,yes,yes,yes,yes,yes,yes,d117d84f6be378aba00a2fe8592665c626031cfa4440e7d117ea5c554b96ad78,81ba5a4d3a6a415cd38fc517c998fb619cc85d59a41977032c9dcfe6a9249c39,c71433316e83d0fa38eaebec81da452ea46322b745ab34cdf93cc4a91b88a56c,c71433316e83d0fa38eaebec81da452ea46322b745ab34cdf93cc4a91b88a56c,
818,545,1675264,1024,1674240,20161,1088,19071,19071,20160,1,1,0,99.995039929,yes,yes,yes,yes,yes,yes,yes,a25e92dd5af8068e2c9fba885e7285b676d29655e5faf97848a3c139a7a8fd50,e90f6978e27cc2d55dbfeb816fcfdf28c0f0b784d05b3e59810c6b5650ee6057,92c016486761f3e56496f4605e7ed16e2ce55b70935093bfb73390b8942b65bd,92c016486761f3e56496f4605e7ed16e2ce55b70935093bfb73390b8942b65bd,
827,551,1693696,1024,1692672,11243,317,10924,10924,11242,1,1,0,99.991105577,yes,yes,yes,yes,yes,yes,yes,2e6b4c69212cc776bb686feff14a60437434303e34ff41735e9a240336ce637f,af97f309bbfbfcba0d48fa9bed80fadca894d73a95b24083c723c91cd7311c76,3dc650298defeeb4de3498576907026b64e892c299a3d18ae84858c7769eac65,3dc650298defeeb4de3498576907026b64e892c299a3d18ae84858c7769eac65,
836,557,1712128,1024,1711104,26963,503,26458,26458,26962,1,1,0,99.996291214,yes,yes,yes,yes,yes,yes,yes,68f7cede72d40c34f58e8793062a516aa7099512dd57534b75855337e297945b,9a959487de3715cb216b590fdc62dc685ebc0108df2a33f935042dadda941b4c,3da104e4f97b2b624fa0781adaa8729f26fc63547cf25b38ee8b5d6bd2d7fc6d,3da104e4f97b2b624fa0781adaa8729f26fc63547cf25b38ee8b5d6bd2d7fc6d,
845,563,1730560,1024,1729536,5362,1458,3902,3902,5361,1,1,0,99.981350242,yes,yes,yes,yes,yes,yes,yes,f495dd291d12189fcc7c8006772b1dcd720849a3e3af535f53c87ce105c2c6c9,2bd447e71265852a83d3a61c90db1f22e842b98d7c577af0dac5611680ba3ba7,9fc55aac2d928fd60dca4d64c1cf8afe9ea8a14a20d08eed8a290df645890eeb,9fc55aac2d928fd60dca4d64c1cf8afe9ea8a14a20d08eed8a290df645890eeb,
854,569,1748992,1024,1747968,27737,1543,26192,26192,27736,1,1,0,99.996394707,yes,yes,yes,yes,yes,yes,yes,e45009e0baa4cd9f52900952ffb7f8a77cd017f190844213d21a4e128749d288,8cf8ee4398a04e5c8ae78a5ad27dec52b1c80fec0e1fe734c34e28a064806160,7f8de598f0843fd965bcb56ed5fcee2f479fdceb4df8d791d472e54ee4bed31f,7f8de598f0843fd965bcb56ed5fcee2f479fdceb4df8d791d472e54ee4bed31f,
863,575,1767424,1024,1766400,8800,690,8108,8108,8799,1,1,0,99.988636364,yes,yes,yes,yes,yes,yes,yes,9e852fa9cbb809c3f07348e667ecb79c785c4bea63e1c6fbc4b453f3ccd08929,66ea95088e34c9886162e867cfc9266549d9d54b68a5e33dc1dcc47a174fdeee,64e8768351737f8aa3737fbe7cc780ceb59abe876b379d46cec59db6cd317def,64e8768351737f8aa3737fbe7cc780ceb59abe876b379d46cec59db6cd317def,
872,581,1785856,1024,1784832,13608,1382,12224,12224,13607,1,1,0,99.992651382,yes,yes,yes,yes,yes,yes,yes,a7a430665fa2498c36e6c3a6bff1fba6730bec6c4d6ebeaafa1c6c311d749de1,092e403b4d434019f9b503362d465e79b4e6499948ba0f780762391c6f2d5736,a1b6f9d7beb3e9ef841a3fb22278f1294b1b5f5a428a4f9d18791c92cee1c9ff,a1b6f9d7beb3e9ef841a3fb22278f1294b1b5f5a428a4f9d18791c92cee1c9ff,
881,587,1804288,1024,1803264,34961,2799,32160,32160,34960,1,1,0,99.997139670,yes,yes,yes,yes,yes,yes,yes,c5e87ecf06376ff08dbfc214a24a87c11575fcedf4ed727cb6afad1ddfa8401e,1e34bb6041c94471b66c2f94c7a88eefa40136950f753a375ad170f26d183680,ee25126030920930ae6667518e74c8590a36c32924fd484d9b8b9364f7ccdf06,ee25126030920930ae6667518e74c8590a36c32924fd484d9b8b9364f7ccdf06,
890,593,1822720,1024,1821696,354544,632,353910,353808,354441,103,1,102,99.970948599,yes,yes,yes,yes,yes,yes,yes,aa9b77e2886bbe31a5e32068eab32fca08c4d2d2158b5cdcdd6b71bb207020a3,34ed3def2d0db2043396a6f62e79d76194af919b60a63f4b2832a6669feb2d43,60cfd5175efb84d7708caca8ac2b946784b88d7a369e71336177229de0a0add0,41edadb7d2ccaf4e8cbecbf750185d7ad2d8ecdeb514494fde253e97c33cb18e,239967 319975 359951 426633 479934 479963 539927 539959 639950 719803 719902 719945
899,599,1841152,1024,1840128,4452,657,3793,3793,4451,1,1,0,99.977538185,yes,yes,yes,yes,yes,yes,yes,d4888e20d3f5bb49c07df4808d9b4288ce5d9ff93b8492af8638419eb7652523,268503949baea4e51e57284cd0f6d2587091a09deb71e3a57909c41ff506d675,848207ecafef7b3327800e0461361ad54c1c8f158ab8652a33f305cd566ab986,848207ecafef7b3327800e0461361ad54c1c8f158ab8652a33f305cd566ab986,
908,605,1859584,1024,1858560,18996,422,18572,18572,18995,1,1,0,99.994735734,yes,yes,yes,yes,yes,yes,yes,4a54fef29824bec3b637042b61c3a4d420ced2be8de04f1d98e22ff6bbccb4c0,03055c14c038c129792894a2de159aae70a4a5c76c7f657f55a2b59dd2156e70,9384b2332f654198a332b74aa59b0fc4831d8932b65122bcf249cd69a350dbd2,9384b2332f654198a332b74aa59b0fc4831d8932b65122bcf249cd69a350dbd2,
917,611,1878016,1024,1876992,56849,428,56419,56419,56848,1,1,0,99.998240954,yes,yes,yes,yes,yes,yes,yes,1f2ba8391667b5bc831e7101586e417060f24bf63fb257e48cba50723e012a20,8e2c2569a3888f0233c339efce713d3e83225ac796e5bb97a95eadc3a3e4f142,d7442d9cd44f30cb083415bf256ebb0df650aae1f0300e9480013f086f52dfc0,d7442d9cd44f30cb083415bf256ebb0df650aae1f0300e9480013f086f52dfc0,
926,617,1896448,1024,1895424,5681,2944,2735,2735,5680,1,1,0,99.982397465,yes,yes,yes,yes,yes,yes,yes,17db43b500ba7cba3e3302e2af5815a70dbb5e911dd4ad19bcc4478bd41a5922,5212c439546783f9bd6e4483c6a94cd7f2684ff5b021cdd374886a484b2120f6,0a911f46a1ea2cd00e57ac06d57302fdca4f6bc2bc23c13cbee342092f306833,0a911f46a1ea2cd00e57ac06d57302fdca4f6bc2bc23c13cbee342092f306833,
935,623,1914880,1024,1913856,21459,2132,19325,19325,21458,1,1,0,99.995339951,yes,yes,yes,yes,yes,yes,yes,523d2da7c8b71d9db4d78c314ef3a3c04d728ce78a00670e358440f3eddd9054,5d4d95bc7ccd5d51976d83c77188391be19e4f7ea117ea80d448a4813d7549c1,a9fe332be22cd6823bd8b15efa073e53d9f4396e37b20fcd11a4473f807ac437,a9fe332be22cd6823bd8b15efa073e53d9f4396e37b20fcd11a4473f807ac437,
944,629,1933312,1024,1932288,15375,1692,13681,13681,15374,1,1,0,99.993495935,yes,yes,yes,yes,yes,yes,yes,5b891b88ff6cd6eba9c5d9b406e8b7724863f391794d330530aff755b933d361,a2dd58c3579a0f0a0530ce2992e8e8dff906a4836f30949f547b6ec02c29b41b,ce3d4881e518ba3fca38a481cdd2c137cca3e6d565197c5b6c64163082d37029,ce3d4881e518ba3fca38a481cdd2c137cca3e6d565197c5b6c64163082d37029,
953,635,1951744,1024,1950720,3805,1433,2370,2370,3804,1,1,0,99.973718791,yes,yes,yes,yes,yes,yes,yes,651d582deda0e23dc1cb23fe70ed158fe144dd54d812ebc1c3816cdbaf7fbb0d,c3859277ef5b393cb05c024ab7efac11884d3a1cb29cccbcb6220d796d5e5508,c5cf7ffa57c4bb665da5906115a6be53dbfa130f449201b5434722b320a18fc5,c5cf7ffa57c4bb665da5906115a6be53dbfa130f449201b5434722b320a18fc5,
962,641,1970176,1024,1969152,39323,733,38588,38588,39322,1,1,0,99.997456959,yes,yes,yes,yes,yes,yes,yes,30c479611c850c0ef2cf2f0dba45c289ed903d8f126278d85d15bb99ed4ba834,f0edbe148f7cd3cda45062a7381d82a8564f3b7054c4c8b027cec15929211f58,1f3d57baba888423dd959b2c2430e6d4426cce72585ef70fb384e55946c9917e,1f3d57baba888423dd959b2c2430e6d4426cce72585ef70fb384e55946c9917e,
971,647,1988608,1024,1987584,39565,510,39053,39017,39528,37,1,36,99.906483003,yes,yes,yes,yes,yes,yes,yes,d1952377d0d9f3cd12a5335628a697a31e680ae426000f7ca4db64d0b9a80a0a,49e0b29e53469b48273a08eb9107c8b19932231c7dfa9aaa7b621c9caec9ff78,eaf121d8a55e527d0dbd2e5cdbb7e641145cc583cb8cd5a27518203698373200,84c2cec5252d50f9f5c28a1dcac0e12199e9c4e2f9b4ee887ff31a05ea250f4f,785467 883627 883651 1047289 1178169 1178201 1325413 1325441 1325477 1325505 1325617 1325629
980,653,2007040,1024,2006016,10560,893,9665,9665,10559,1,1,0,99.990530303,yes,yes,yes,yes,yes,yes,yes,1bbb9137d7f897b117b6fb86a3a6016a868047e45dd12c9cffa3bd0807c3a6b6,00ee110380da6051f522aa4de149ad5821348fbe81f59ee09179da9b0ee19c64,557c689e74b32f854e4dfe8c8ce13b67dc598287429b3bbd781448ab85eb2062,557c689e74b32f854e4dfe8c8ce13b67dc598287429b3bbd781448ab85eb2062,
989,659,2025472,1024,2024448,15380,302,15076,15076,15379,1,1,0,99.993498049,yes,yes,yes,yes,yes,yes,yes,f6a526c90c2da0610928509f400cd81f39112c4e05b758765183694413b10db4,42f0f128d654e3f46ec9225b9b79f3cec846e22b5c5cbae95cb3bbd6f9fb8518,04f7c18987e8060bbe9824fa64c71d6f6d3bb91f020c708324c57c376eb17123,04f7c18987e8060bbe9824fa64c71d6f6d3bb91f020c708324c57c376eb17123,
998,665,2043904,1024,2042880,21248,536,20710,20710,21247,1,1,0,99.995293675,yes,yes,yes,yes,yes,yes,yes,90f49d13d903acbfa1fdd4019de9ca6e9abf8bffca1cd5e02245071567211ae7,57881496154af311616d7c3a47197a7253e4a1342e017934e62b80439b52102d,6ad669c0e3af9f44f54fedbc733d3bf283177244bd824bfcd5afb855954b5bee,6ad669c0e3af9f44f54fedbc733d3bf283177244bd824bfcd5afb855954b5bee,
1007,671,2062336,1024,2061312,2876,715,2159,2159,2875,1,1,0,99.965229485,yes,yes,yes,yes,yes,yes,yes,8dc340540eabfa89c36c39d57870d4a1af793a004e8cfc96200e25e3770d4f34,9b02484338daa95f5bcc810489d18e3af7a20db0bf16b80120754ab34aa1ae4c,5f7bcf3844c16b190ea53ad9e16824282ad8a17e12aacc38109aac33490c43cb,5f7bcf3844c16b190ea53ad9e16824282ad8a17e12aacc38109aac33490c43cb,
