a,c,x,qAdv,xAdv,target_count,retarded_count,advanced_full_count,advanced_window_count,e5_numerator,e5_gap,deterministic_atom_gap,advanced_window_gap,closure_percent,partition_ok,pairwise_disjoint_ok,advanced_subset_ok,gap_identity_ok,route_hooks_ok,window_hooks_ok,all_hooks_ok,target_sha256,retarded_sha256,advanced_full_sha256,advanced_window_sha256,advanced_boundary_examples
503,335,515072,512,514560,4710,1179,3529,3529,4709,1,1,0,99.978768577,yes,yes,yes,yes,yes,yes,yes,b7d55d116caea35e511beb60371ec5145bc18559ef4a2087ce970cd4ee49b890,1492a54ac3cd668f4d8317d6d61efa55e9edfb98a77f2499771cf209240454e5,2cab389c68dedbfc36aebacdfc0418a41964858f8e680c19c6f7250053782eea,2cab389c68dedbfc36aebacdfc0418a41964858f8e680c19c6f7250053782eea,
512,341,524288,512,523776,12132,229,11901,11901,12131,1,1,0,99.991757336,yes,yes,yes,yes,yes,yes,yes,084646470db6c917c5132a94d5a52424d14301be55be83aac49043885d92a53a,12d5eeb3187a666d295d7dc9879036d51e5333f42cffcee19d4fb26b1fa92055,c231fd4ba9ffd81978efbdf6ddeefa98ca390fe536e1ab0990d2975672c53f3f,c231fd4ba9ffd81978efbdf6ddeefa98ca390fe536e1ab0990d2975672c53f3f,
521,347,533504,512,532992,1122,292,828,828,1121,1,1,0,99.910873440,yes,yes,yes,yes,yes,yes,yes,4cd86b5f22ce7515ba7776abe2549ae9f50a5a842b4dfcafa7e8506e3fa98163,98b19ff589e096c52e7fde142c619e199039d389d3850e4591c2b26254fd1541,fdcbc75721d588c91160210809eb2e1dd7160b91d6c4b113e217295a93f5c2f9,fdcbc75721d588c91160210809eb2e1dd7160b91d6c4b113e217295a93f5c2f9,
530,353,542720,512,542208,5601,363,5236,5236,5600,1,1,0,99.982146045,yes,yes,yes,yes,yes,yes,yes,58551ee534330e257c61ae609d9fffcea88d2b5384f6ac0fdef44a82aac0ce0f,0d397710edc59d799174452715d549c17e5285344a020ea44298fe3b49ebabdc,6a6aa974cc38d070df3375ce09f7508ca5403be2e081448bd0dcf668ed7ee827,6a6aa974cc38d070df3375ce09f7508ca5403be2e081448bd0dcf668ed7ee827,
539,359,551936,512,551424,8601,258,8341,8341,8600,1,1,0,99.988373445,yes,yes,yes,yes,yes,yes,yes,c10675ac73453c9bacdfec628a0237f41cac3703e14c77c951e721029df5dcb2,9fe33093e84ef772c239351991570ff90385b7c7a61e9ba01c0f74139f4f5b74,2eb3a060a183cd16961e2fa4af7aac2507dffce2d19e02e9ffea12247b293fb3,2eb3a060a183cd16961e2fa4af7aac2507dffce2d19e02e9ffea12247b293fb3,
548,365,561152,512,560640,5833,532,5299,5299,5832,1,1,0,99.982856163,yes,yes,yes,yes,yes,yes,yes,5fe16554a6cf8ce4d9fd136b4a6b1c9ebda4319a4cd99e01e6617b5347316c69,1ccee3551afb226396a17f47a091c9ed9a5d6e4ff93931b373234415e961820d,b8726f1cb8f903d1583396ef832d6f0c4f2a89ad1ff0433fa969388c77253ff9,b8726f1cb8f903d1583396ef832d6f0c4f2a89ad1ff0433fa969388c77253ff9,
557,371,570368,512,569856,9062,299,8761,8761,9061,1,1,0,99.988964908,yes,yes,yes,yes,yes,yes,yes,a883678e0ff83434e9c1883e4e8a2111a7044caa97b36c78f6dcb023c218e8c8,0e0d1ff3cfe6bee3469afcecd71a96b519413129665f95d00a2bb68b58e1f5f2,b410976d777f06380515595a419d3dc28bd6f12813cdf10235049c3bca0b5238,b410976d777f06380515595a419d3dc28bd6f12813cdf10235049c3bca0b5238,
566,377,579584,512,579072,116685,404,116279,116254,116659,26,1,25,99.977717787,yes,yes,yes,yes,yes,yes,yes,35ed89c65bd0dcf6a00ff7a59a779013a22d6059433d1dda136819fc247c73ec,7e3f4b01a7a8d9c8fc654999f6fe96e1b3f80ebb9d23197d7244a9236130a01a,9c36ed66c0f75485bf5a352d05c67a1b459e38c8e7237a59c16708284df416f6,ab9d8c9ad9662489857f6428f795e324278c68825ed5150e59abb9f225bb0d19,171655 228873 257483 343310 386049 386205 386225 386277 386305 457746 514966 579074
575,383,588800,512,588288,2701,271,2428,2428,2700,1,1,0,99.962976675,yes,yes,yes,yes,yes,yes,yes,44301aecfeebc0e863badee7e474105f879b99b2599c914c302824fef874fe0b,2d5bba208642b1f160d4cb3fe924953bd2636b541a7d22cf0dfa38b09cab9770,834d96e40ca101a71540e3215224a8bd05536468c3a4991a066d5181acd44561,834d96e40ca101a71540e3215224a8bd05536468c3a4991a066d5181acd44561,
584,389,598016,512,597504,5265,234,5029,5029,5264,1,1,0,99.981006648,yes,yes,yes,yes,yes,yes,yes,ef2ef7ab3e6f0999a2f07c0866fa5bddfb100fe09c49e16e1a48372faf974ee1,2597dbc2875655be1ba9e66af4501abc7d5f561a2a68f188becc306ca027d0da,de8d53901be982643f6137e483c6190163bdf7a0edd7e14d89759f76e81f2233,de8d53901be982643f6137e483c6190163bdf7a0edd7e14d89759f76e81f2233,
593,395,607232,512,606720,117309,185,117122,116981,117167,142,1,141,99.878952169,yes,yes,yes,yes,yes,yes,yes,2d81b178b0af5d9e9eb0cee1ade47e6e467314b57f0e5c96507cf6d7c4e92fe8,e868e0ca8d7c7c0ae333bf1e6149a8b2ef8334bc80f120f7b775d4b33a95147a,8c7d43830e7a53d7954a06bad9ec017d526a0ad180759300f11d0af6cb009f54,f825284eeb57b5abecab44cf0c8b0c4d4a3bda240858f659da42128a87685b5f,74823 79903 94699 106537 112235 119855 126265 142049 149646 159806 168353 179783
602,401,616448,512,615936,3126,1888,1236,1236,3125,1,1,0,99.968010237,yes,yes,yes,yes,yes,yes,yes,8ccfb7f0cb4ef5b040d11c565aa4745eb7cf16c0e8720b5a50c5f668f85446d0,b9ec5bdd8e498fc97aaa4794e916f51dc51ce770c70626ec014cb1d489c289f5,78bc28a77f2c2268746ab5f3b453be07882cf38b808cce6d9e713ce514c02869,78bc28a77f2c2268746ab5f3b453be07882cf38b808cce6d9e713ce514c02869,
611,407,625664,512,625152,19131,1172,17957,17957,19130,1,1,0,99.994772882,yes,yes,yes,yes,yes,yes,yes,b30375b040df280f2903f7373a532e79b1aff3992b9077d323ea8879998e1748,af6ef5ce3867a78bc53dc04334ebf516e069789751838772b5379e3bd4c47389,ab9d2e1864fd877c48dbe9e5313b442df7f4a769c57d0c3811e0354e07d2e9e5,ab9d2e1864fd877c48dbe9e5313b442df7f4a769c57d0c3811e0354e07d2e9e5,
620,413,634880,512,634368,3779,407,3370,3370,3778,1,1,0,99.973537973,yes,yes,yes,yes,yes,yes,yes,63ac46cdf8a123046704672b23b2f8b98017dc961669c2d347f71c3a7f29de64,e227c599657c9ddce38a063d965478c05129759708ac7240c30e708b340bf193,b1750014a9127e268135c500d841fad426d1613e57f254a090dd66c21c79f338,b1750014a9127e268135c500d841fad426d1613e57f254a090dd66c21c79f338,
629,419,644096,512,643584,4852,2241,2609,2609,4851,1,1,0,99.979389942,yes,yes,yes,yes,yes,yes,yes,dceafd148dd3c4d19b54e3315067923f60b0c643ccdeded1b7b5b4c291f84fd4,aee6a1da1273013d786ae7d5e2a9f07eea0eccdc52f5dc4ca968e84e7fa83fa6,a1537290ffdfc305a78d86a295f254573433b1bdf7ab2b8f50a44d00a73a0f26,a1537290ffdfc305a78d86a295f254573433b1bdf7ab2b8f50a44d00a73a0f26,
638,425,653312,512,652800,138455,928,137525,137431,138360,95,1,94,99.931385649,yes,yes,yes,yes,yes,yes,yes,d289938bf0ac599dc7314a459bcd0d44d6d4bb3da3075b612d7011303509e276,8478569cccf059f9df8f866af62586a82a3d0e9f63c231cf61698ce7057e0a09,40e31e51ecb1775ec80af108fbd6f98edff690f6bddd1f976c5ce2721b949ef4,12b137340de964bf510905118a1d9877848e9fdf89ad9a2729a6974e843768b0,193543 257979 258057 290163 290227 290251 290259 290315 386969 387001 387086 435245
647,431,662528,512,662016,13778,223,13553,13553,13777,1,1,0,99.992742053,yes,yes,yes,yes,yes,yes,yes,24c769404cf011aeca089a7d8bbe994964eb8838bbeae4b3e7c60a8389dd4add,37baa44ec8afb59ea1798a7f896ac8f0accb6dad177d64d6cc159df7d388d766,aaabc01900cf2cbaa014042da6812c1316e76b80325bf2e43a35610b7c496b90,aaabc01900cf2cbaa014042da6812c1316e76b80325bf2e43a35610b7c496b90,
656,437,671744,512,671232,3603,678,2923,2923,3602,1,1,0,99.972245351,yes,yes,yes,yes,yes,yes,yes,a560c653f0d0601d9c454991a8323f34452145782499dc5cafb0393dfe9e7797,5da7c00ff9bd34bf69359ce5c600ca00f1f72fbed9224672d9f5ed00b65dd4df,6b90ad624f94e0186b64417f096b08561fee0f89bb903500c01ade30267c0698,6b90ad624f94e0186b64417f096b08561fee0f89bb903500c01ade30267c0698,
665,443,680960,512,680448,7361,877,6482,6482,7360,1,1,0,99.986414889,yes,yes,yes,yes,yes,yes,yes,4d3c4a6620fb1b06df1970f588f411c4bd46c315e0aa4f02a03fe7890bdebc94,164833df2ec778bf31454a8b9b5b9507c9e331e135193067aaaa4f9f7ade1758,091271ad76f0be855d0d4bd8c7420d5bf4708fbb3abf77624521b6835978bd4d,091271ad76f0be855d0d4bd8c7420d5bf4708fbb3abf77624521b6835978bd4d,
674,449,690176,512,689664,15400,630,14768,14768,15399,1,1,0,99.993506494,yes,yes,yes,yes,yes,yes,yes,83ad970b1a0fa3ea1fb84bfb86ce8335ad048f5a70180a2bfcd80a81c934767f,21177f86ed1494692c56c189b4c92a0a2043ceb6c15fbaea2e5cdd7970a0a823,b0d885ebc8d158b9c384599b1d3b3791b36900b3256ed98a826359ceb8412f77,b0d885ebc8d158b9c384599b1d3b3791b36900b3256ed98a826359ceb8412f77,
683,455,699392,512,698880,4519,649,3868,3868,4518,1,1,0,99.977871210,yes,yes,yes,yes,yes,yes,yes,cb94fe32f8981078d530dfb68c8ed57da5ed075f0a6874a7404fda68bc00509f,8e84c00272abbf154e61e78a12b7dad45525e7df13fff51cc88cf2a18b8828d1,5140443986b0d9d2c6cfc83cf0c7c224efb456a5f628d2692fc99c4f86a6601e,5140443986b0d9d2c6cfc83cf0c7c224efb456a5f628d2692fc99c4f86a6601e,
692,461,708608,512,708096,25120,12825,12293,12293,25119,1,1,0,99.996019108,yes,yes,yes,yes,yes,yes,yes,358ae6ad034c8e43ee235693939a97f94a5beef061533caba8fcad8f4746ba87,4f9f7628ebf55148c99c35ce534cd91df66e1d8ff69934f9341b786fb4e3ba41,1d38e4c3d250fccde7786561e99098cf48b2d992e5c338238ae78222e4ae4d1d,1d38e4c3d250fccde7786561e99098cf48b2d992e5c338238ae78222e4ae4d1d,
701,467,717824,512,717312,4337,469,3866,3866,4336,1,1,0,99.976942587,yes,yes,yes,yes,yes,yes,yes,acda3096f03a58d44e69ef3788961af83417c11e03f9709c47c14e189a1acb61,d23bd8bcfa0c94dfa777c14857d3edfca650ffaa8cba730addde12cb26a8e9a5,12edb23bdf1d506cb14c63624b62187f39d33ce2c3ea0ba77c486b6db6ae387f,12edb23bdf1d506cb14c63624b62187f39d33ce2c3ea0ba77c486b6db6ae387f,
710,473,727040,512,726528,2118,1137,979,979,2117,1,1,0,99.952785647,yes,yes,yes,yes,yes,yes,yes,0c21e32c1a593be5178e949638d8f9252aeeab0cc864aad103efa30ca99ee595,7e07de40ca385564083f08b24385ca2b971975591484c49d5f31f7a79760c8fa,66d6ea1a38e6da9b4dd556469f55c8156e7264d6e9dde0be2318074f3e7e0279,66d6ea1a38e6da9b4dd556469f55c8156e7264d6e9dde0be2318074f3e7e0279,
719,479,736256,512,735744,157674,364,157308,157272,157637,37,1,36,99.976533861,yes,yes,yes,yes,yes,yes,yes,111233587f88405ced9372fd9f68bed484970f66c6de76f5ab4a6756bd3006c7,34bfba5580a147b12790c44cbe176be896eec2372ce0875e7b0f53f1d608bf51,3611f8ac8f02fb2ddb63fedf9f0b8c65ed056369d531270c1c257b2dd9b68f11,73d38b99f4a059b7e92a69acf921ab159e3161c3ca42efbf7a8cb37a1ecc0007,145423 193897 218055 218135 229803 258529 290846 327083 327203 327211 344705 387794
728,485,745472,512,744960,33974,260,33712,33711,33972,2,1,1,99.994113145,yes,yes,yes,yes,yes,yes,yes,00049c1477ff9236ad54d725b53bf50c231ccbca822963e683838175d0184a5e,f1f679f46a621ab84916b73f62e24fd9fe7eafef3b7e21479f2acf6df685eab4,77c263ed5ae89103ff61956802a2823447ae0e56bdb0a167e163895a1ce595e7,f03bbcaa4021b929cf29b7c4faa80e226feb7b270d77c946910b92d1a8b171c1,744964
737,491,754688,512,754176,2726,331,2393,2393,2725,1,1,0,99.963316214,yes,yes,yes,yes,yes,yes,yes,ff265535d027ee3fe64aaeb602ef5c4bf3f45087f234058e4cdb7a06301fa093,02b286c0081cb2c077b0adff6d7c8833f7c7d17d44b74b3142cad208d51ccf6a,c7ea71fbfb0b96bef9beced4c3a503a2929b0df5f6f944d2e52d424a3b877b2d,c7ea71fbfb0b96bef9beced4c3a503a2929b0df5f6f944d2e52d424a3b877b2d,
746,497,763904,512,763392,6553,370,6181,6181,6552,1,1,0,99.984739814,yes,yes,yes,yes,yes,yes,yes,1494263aed8d987524693f3183b86f1f7dc4a86a9c0a37377df207792c957bf6,f8832264285bb3e24057d19d0c5a09710dfe5ebc9b870e55300d915ed620478e,b118db5fe9a0ba3bced89d4535acd1aa8c5a2cfc3bbc22976e1aeb3a7abc8bec,b118db5fe9a0ba3bced89d4535acd1aa8c5a2cfc3bbc22976e1aeb3a7abc8bec,
755,503,773120,512,772608,7336,310,7024,7024,7335,1,1,0,99.986368593,yes,yes,yes,yes,yes,yes,yes,5661ce9e93adac0ed83c877bc131302da6b65c5c188c50f82c66c04fa506ddc1,24ee2a383c9b3c92e05c76e8cdf87c5be6221c8cab15ca7db13f1ce43e90ed64,5c7a0d15b1572a5126a33403823daf11a9a3c03b55a2b4616e1d03d0aa174409,5c7a0d15b1572a5126a33403823daf11a9a3c03b55a2b4616e1d03d0aa174409,
764,509,782336,512,781824,1318,322,994,994,1317,1,1,0,99.924127466,yes,yes,yes,yes,yes,yes,yes,88178fca465e20d24f470685e58b4ba128d8cbac1451b02a2e4df556abf743dc,b2ab624f8989309d9f24332da0d10b40a3460a1a2ace1ca93177e6152bb851e4,65d52e7bb215fe17f363eb901bf33af9347ba1e2185635e0a1c470b5b0e311cb,65d52e7bb215fe17f363eb901bf33af9347ba1e2185635e0a1c470b5b0e311cb,
773,515,791552,512,791040,8095,635,7458,7458,8094,1,1,0,99.987646695,yes,yes,yes,yes,yes,yes,yes,fbad5a315c18d182846e7a93130a48c79bddaeb694dc434f0c3fa7e41a7a9a00,dad862710ef68a21322ae7cf37bccf6a1026dc56c5aee282b2665a288442b4f6,6806510b47d71c6770f70ae4b49749f9ef71732aa3379ae425d6f518ed4f591e,6806510b47d71c6770f70ae4b49749f9ef71732aa3379ae425d6f518ed4f591e,
782,521,800768,512,800256,1889,169,1718,1718,1888,1,1,0,99.947061938,yes,yes,yes,yes,yes,yes,yes,71321b190044c05bfef765247733caf58ecbacb6f3a26fd7b0d20a45076fee35,d118114919d97c8abfa7912f83999a809adf9607ed664878167d2139465cd831,a8db83347ccd3089338e3a62d6cbc92800ee1e4346d0ee0594acd345f54a3546,a8db83347ccd3089338e3a62d6cbc92800ee1e4346d0ee0594acd345f54a3546,
791,527,809984,512,809472,3451,874,2575,2575,3450,1,1,0,99.971022892,yes,yes,yes,yes,yes,yes,yes,e07ae90063ec0b9deb4fcfe51b741fbe8fb116da77505484e4f1341318910fb0,c995947fc8fa9adfc46a7a5ec86ffe4c15323f316b7ec58c39a2c34f1249e1c9,199a458f47edab0e36cdb90d693ce648c650570fca49660fdb4220aa0d22cf7f,199a458f47edab0e36cdb90d693ce648c650570fca49660fdb4220aa0d22cf7f,
800,533,819200,512,818688,10872,592,10278,10278,10871,1,1,0,99.990802060,yes,yes,yes,yes,yes,yes,yes,34f30a50621d4f4e7d854a062cdb4bdcd0b92ee4fb8d00df9a0173b83f9660fe,0920db99dfbed4625e721dd76193c5206abc1cf7cf5ff7c0d91ee9159ee9c1fb,d0306a28b1bf0b70d9014b63c88643202b5ec92dc0170d36fff111d22cc7e731,d0306a28b1bf0b70d9014b63c88643202b5ec92dc0170d36fff111d22cc7e731,
809,539,828416,512,827904,13324,278,13044,13044,13323,1,1,0,99.992494746,yes,yes,yes,yes,yes,yes,yes,e34e091bd55ea651c1213e115715d7cff85d78a1dee36a77f71ff9321ece623d,b75c1739cdf2a22c8778f7b3860df34d2746bc311fd34511a836ee765a27e7a6,22d1a5e842a813e6ab0ba5bbb4f08bc8f564ae1edf4dbf0d8c54d937d70fe1a6,22d1a5e842a813e6ab0ba5bbb4f08bc8f564ae1edf4dbf0d8c54d937d70fe1a6,
818,545,837632,512,837120,9573,541,9030,9030,9572,1,1,0,99.989553954,yes,yes,yes,yes,yes,yes,yes,8a579c43539e696e11dedc97fe570da8afc70f2fb5a780eb848a9186a166230a,a89bef05c83cf323293925b7ec366e6fc13e6db7d3d34d8ccfe57b416af8a199,e8b614f0f48b47f59163439064105bb0dcea037f177b8ac1dee58c30ec50a30d,e8b614f0f48b47f59163439064105bb0dcea037f177b8ac1dee58c30ec50a30d,
827,551,846848,512,846336,5854,157,5695,5695,5853,1,1,0,99.982917663,yes,yes,yes,yes,yes,yes,yes,66d4b056915c0af8330dc0ba94d4d62631ed98c7b059bd27761ac677f600f13d,dfede5f6a158de92d17d16d1f88121b053862abe53c9911376fedcb622c2acb5,7dc4fb19f713b3afbdf1ec5b64dea018119814ced40a4a6b9fce00f2d0093911,7dc4fb19f713b3afbdf1ec5b64dea018119814ced40a4a6b9fce00f2d0093911,
836,557,856064,512,855552,13646,292,13352,13352,13645,1,1,0,99.992671845,yes,yes,yes,yes,yes,yes,yes,8ed6bf22bdbf49f33964c36a071b17e416151ab28dffadfad1c26258e993e251,97365ee85740bb36320ef6cb8db14645628582e56377fe9d6b7dda14aabd2d7c,af5b5382780feade9e1d0702063a7d3df3503de2d585ed78cedba9d08cf5e0a4,af5b5382780feade9e1d0702063a7d3df3503de2d585ed78cedba9d08cf5e0a4,
845,563,865280,512,864768,2545,630,1913,1913,2544,1,1,0,99.960707269,yes,yes,yes,yes,yes,yes,yes,4c89175e93a42b13de78c2ed32049a00083113214f99f4770d04c0c19f531c23,09504f2354e730afb9f64b95862b85832799425c5e2b47a059b0833856229f83,5302ee217eaa3b36c6f484385307a714d29768cbcba2f89d04b86fab5005d296,5302ee217eaa3b36c6f484385307a714d29768cbcba2f89d04b86fab5005d296,
854,569,874496,512,873984,13657,726,12929,12929,13656,1,1,0,99.992677748,yes,yes,yes,yes,yes,yes,yes,325307557695b2dfc65916dbc2d7f55b184cbe18de10a21a1574e0707e926d50,530c603e0bacca1fdfd4b27dfc3c9e82dce3ce97d7e466d1f25f71be87fe69fd,43539e0d616005c80cadf2a3b2398292df303aa4ab5dda42d39f2a7781230788,43539e0d616005c80cadf2a3b2398292df303aa4ab5dda42d39f2a7781230788,
863,575,883712,512,883200,4524,391,4131,4131,4523,1,1,0,99.977895668,yes,yes,yes,yes,yes,yes,yes,c485a94a37a25e5920eb333711f0130f0c13ae32cd892b9b04e37b3a6360f859,536eb27b882c750ddbc05dc4e8f837175a9b1e99db9d3607fec461c9d57023fa,6521fbb37bec3309447bfbeb54582e9db9cb509c0f515b935ec3b4b94b864739,6521fbb37bec3309447bfbeb54582e9db9cb509c0f515b935ec3b4b94b864739,
872,581,892928,512,892416,7059,743,6314,6314,7058,1,1,0,99.985833687,yes,yes,yes,yes,yes,yes,yes,d0276cdc1179598fa8a48aeaf6f7bd6cdf173a316dfea5962161490615cc05f7,8557400a8320aba0ecb775abe6c471f6188b17c1a6c186a87f05c0e2645e9211,6b98e09d7d2c8d269673300aac22813fe295fca75ecd5ee94113fcea4137eff2,6b98e09d7d2c8d269673300aac22813fe295fca75ecd5ee94113fcea4137eff2,
881,587,902144,512,901632,17584,1452,16130,16130,17583,1,1,0,99.994313012,yes,yes,yes,yes,yes,yes,yes,770bdf6c26631840af8227d2dca08aedc18a8e648b9b6939abfc120bf12c3fab,9222e38873c1dfb2ade62f10fbc2e32240fb7eea1f8dea1de3c908f8362601e5,a449388b8b78e19caca9cfd957c63b9c69976db81c51b1151d7e20284901ffbd,a449388b8b78e19caca9cfd957c63b9c69976db81c51b1151d7e20284901ffbd,
890,593,911360,512,910848,176093,207,175884,175866,176074,19,1,18,99.989210247,yes,yes,yes,yes,yes,yes,yes,d74651916ffcd278621e22972ded721971a2b1c383d0f32f05bb576d37cbac1a,9f094cf695b8f197d2c34b9382ffd8497407011ff26a1d9233238df0e650fb2a,7e5e06731688a4c3c4a5967b6d70378893622d7fcdb02477a317be348c84bd7f,86cc9b01404354e07951c8cd9fdb671a7b6c6eb3ac93d7f63bc6f0f6c3b2aece,607261 607317 607345 607389 607413 607425 910892 910976 911008 911016 911018 911084
899,599,920576,512,920064,2217,354,1861,1861,2216,1,1,0,99.954894001,yes,yes,yes,yes,yes,yes,yes,6c718a742216c10c06e78cd44ae97d65bdbe4c03b05c961447cb11703e1d88b9,1a48d7dd6c6748432f56bb8fc7a80fbf83e7cafeb91181de09b0a7a04851944d,76b50c33388a225e9534b5c44ad80531324d81e7bdb09b190d125753edd7a61d,76b50c33388a225e9534b5c44ad80531324d81e7bdb09b190d125753edd7a61d,
908,605,929792,512,929280,9144,237,8905,8905,9143,1,1,0,99.989063867,yes,yes,yes,yes,yes,yes,yes,16af59a5537ae6d8ab3ad1bea58ff7379e0ed26b69c513d8789f696000d07f62,b6edfd3b78cfc0b1b5995c82bfa8c17f9f351058fa413a1caec4a2c280ec74b1,7b88e99c9cc921675e3274ba091ec804852b07e28525bfb07991f538c37bed49,7b88e99c9cc921675e3274ba091ec804852b07e28525bfb07991f538c37bed49,
917,611,939008,512,938496,28364,220,28142,28142,28363,1,1,0,99.996474404,yes,yes,yes,yes,yes,yes,yes,6b737b70270ec031c39309103a0f16ba63b6bb7195cf691c38f99bfa104cbd23,e5d8da060ac6667a2e64d577e76db2c889d06fa1adb992a73cc9e4075fb903d0,5d18fa09f9d5033ed12301ed2514bb1c0974e95c5ee7904e61dbb9824808add7,5d18fa09f9d5033ed12301ed2514bb1c0974e95c5ee7904e61dbb9824808add7,
926,617,948224,512,947712,2936,1523,1411,1411,2935,1,1,0,99.965940054,yes,yes,yes,yes,yes,yes,yes,c7cc84dafa4a7e6e759c8166174a2f891f9601954a3d191af4f68090bbd18221,0d6c764abb4e345d00b79768b6adfe092f174e4f24919642fc2365f9d0af6f2b,56381134cdb5990585491da2d2897f7bdb42ae6e475689d77324c81b3df215e8,56381134cdb5990585491da2d2897f7bdb42ae6e475689d77324c81b3df215e8,
935,623,957440,512,956928,10905,1117,9786,9786,10904,1,1,0,99.990829895,yes,yes,yes,yes,yes,yes,yes,7e6422689bc983626258295cd4283adc24a2c4fa217fe33f2c8c6b1d92ec9fc1,2fc5728efa9c034143db4dd037bbcad4f0612a1956d04d019bb8ca249e69315f,9de67919fc8075aafd1335eb22d756ca894f3f06a8e8e2d23a07aaf225994885,9de67919fc8075aafd1335eb22d756ca894f3f06a8e8e2d23a07aaf225994885,
944,629,966656,512,966144,7863,866,6995,6995,7862,1,1,0,99.987282208,yes,yes,yes,yes,yes,yes,yes,2836966c2790857ed24b41fa43ae60511f172d35e5f1879a546f227e5076dbd3,f394ff3edb879211be8a66695d0148b5aa719602b2e820b84c50207ceb38a2f3,1c83b04e68fef321d00695554bf38670e4a96b5a5e4174ae00024352515b9165,1c83b04e68fef321d00695554bf38670e4a96b5a5e4174ae00024352515b9165,
953,635,975872,512,975360,2021,773,1246,1246,2020,1,1,0,99.950519545,yes,yes,yes,yes,yes,yes,yes,0ea9dd3249b05eaa5e9a081d3fab43cc2c7fbf3cb86e7b5c04d00b2fe64ab30c,f1d7e154db51eb7bb57dfe4e9b5a7ef863a63c4b6ca4fc02007a21d5ca7b9b7a,536681b798d4579fb261518987395978eec96ed9cd4704e2e366052a63357dc8,536681b798d4579fb261518987395978eec96ed9cd4704e2e366052a63357dc8,
962,641,985088,512,984576,19624,280,19342,19342,19623,1,1,0,99.994904199,yes,yes,yes,yes,yes,yes,yes,c942f6958e7e58d746361eec57340f7b6a4306101000df179483fe613cff7851,8a7eba92d0c831b94e33b2f466e7171d5c0ab1dc8d673d32cc868c3709a04ac2,b999bfb5b6a059bdbb58529fc1871e91b33b3d9b87b27e5bdbc03a5c284d3672,b999bfb5b6a059bdbb58529fc1871e91b33b3d9b87b27e5bdbc03a5c284d3672,
971,647,994304,512,993792,20231,243,19986,19956,20200,31,1,30,99.846769809,yes,yes,yes,yes,yes,yes,yes,63e423e495a834d3b0ee2bba8bfb6e635afcfa74a40ac4d53e73e01149699037,f3573e7829dce50c4e3197c0ccf8c7793413eecaa391b802bf57bb04b97ae25c,7329d341a91b088f1231f6429f2ead8673d1a3aea4756de4550315ba4faa3215,a24bd6fe3be57f17eb0bc972032c602d658e6e50f156073f81937c4dcecb5535,174567 261851 294535 294583 349134 392713 392777 441803 441811 441875 523617 523702
980,653,1003520,512,1003008,5575,461,5112,5112,5574,1,1,0,99.982062780,yes,yes,yes,yes,yes,yes,yes,ad249d09b7f608f74bf46bb30b2a647a845f229639da457a322aec20544acbc5,d664ed07a79f5ff4de3ce5db90d28bece20edc6bcbce3b7e5fdd5fab920ea975,3a8db372c308be95e89027136feb8d52429fe3876f59e078995f27b937bb96cb,3a8db372c308be95e89027136feb8d52429fe3876f59e078995f27b937bb96cb,
989,659,1012736,512,1012224,7598,168,7428,7428,7597,1,1,0,99.986838642,yes,yes,yes,yes,yes,yes,yes,149b933dfec3e5d4af5f344aa25069c5dc51fb3dcc88e849d1432d8b923a3a29,9700858e37382ef2d5aa69ccf71e819cc6ad6571bf68e2b06757167640e67fc2,fbc59d251cc0f8f09048778d88cac4c2e52abae8f7a1a5be2a58c40180ada85c,fbc59d251cc0f8f09048778d88cac4c2e52abae8f7a1a5be2a58c40180ada85c,
998,665,1021952,512,1021440,10922,230,10690,10690,10921,1,1,0,99.990844168,yes,yes,yes,yes,yes,yes,yes,6f7bdeb4493da09ad3ffb00fc7245db03b3f2537004eb13e302a72afe1705a6a,71517fe0371724af3129cd52af201bb26c429be3837ca45f2032e1704e978277,ffa144b7b5236ed1d77a5d3178ba9a0902187fdf26556088a0a84666e86ec198,ffa144b7b5236ed1d77a5d3178ba9a0902187fdf26556088a0a84666e86ec198,
1007,671,1031168,512,1030656,1478,370,1106,1106,1477,1,1,0,99.932341001,yes,yes,yes,yes,yes,yes,yes,2dafea46b41b11357dc604d355988877ee44ada6b42a53f1b74a58aa91ecb204,09ef78adb5a6ffaea08d5961e4bd1b161fdd753c4534607c137c757eacf5e47f,806034039dc40f464bd29b688ce51c2ab936aefb790c3e26a650eb8f9dd46492,806034039dc40f464bd29b688ce51c2ab936aefb790c3e26a650eb8f9dd46492,
1016,677,1040384,512,1039872,4651,766,3883,3883,4650,1,1,0,99.978499247,yes,yes,yes,yes,yes,yes,yes,f7dbfbb1927e8055118b1827e1737ad55fa3106ac4a137c6488a64d5a33c86ac,f832b049bbd486acf1fd64e642630350258f035fe83e9e05d2585f7c24edc405,e9ca5da78305a44ca40e1c0a6bf9e8f924dee1ba86bfa13123e8e2f9ee59d64e,e9ca5da78305a44ca40e1c0a6bf9e8f924dee1ba86bfa13123e8e2f9ee59d64e,
