core_local_id,state_id,v_integer,v_denominator,lhs_num,lhs_den,rhs_num,rhs_den,slack_num,slack_den,lhs_over_rhs_decimal,passes
173,521,13649766,1000000,261421122686495918228278112436354915335481,20000000000000000000000000000000000,334419267,25,6114290913504081771721887563645084664519,20000000000000000000000000000000000,0.9771458633037429,True
174,528,3222803,1000000,2411066374999999866349768701,781250000000000000000,157917347,50,56392171875000133650231299,781250000000000000000,0.9771456456902102,True
175,529,3222803,1000000,2411066374999999866349768701,781250000000000000000,157917347,50,56392171875000133650231299,781250000000000000000,0.9771456456902102,True
176,530,3222803,1000000,2411066374999999866349768701,781250000000000000000,157917347,50,56392171875000133650231299,781250000000000000000,0.9771456456902102,True
177,537,32213022,1000000,1542364315286521652604996657946412384569041,50000000000000000000000000000000000,789219039,25,36073762713478347395003342053587615430959,50000000000000000000000000000000000,0.977145912015005,True
178,538,32213022,1000000,1542364315286521652604996657946412384569041,50000000000000000000000000000000000,789219039,25,36073762713478347395003342053587615430959,50000000000000000000000000000000000,0.977145912015005,True
179,539,32213022,1000000,1542364315286521652604996657946412384569041,50000000000000000000000000000000000,789219039,25,36073762713478347395003342053587615430959,50000000000000000000000000000000000,0.977145912015005,True
180,546,175084622,1000000,1341292435041197836053735669490935983771523,8000000000000000000000000000000000,4289573239,25,31371001438802163946264330509064016228477,8000000000000000000000000000000000,0.9771458898043874,True
181,547,175084622,1000000,1341292435041197836053735669490935983771523,8000000000000000000000000000000000,4289573239,25,31371001438802163946264330509064016228477,8000000000000000000000000000000000,0.9771458898043874,True
182,548,175084622,1000000,1341292435041197836053735669490935983771523,8000000000000000000000000000000000,4289573239,25,31371001438802163946264330509064016228477,8000000000000000000000000000000000,0.9771458898043874,True
183,555,1320976,1000000,988257874999999945218889473,781250000000000000000,32363912,25,23114375000000054781110527,781250000000000000000,0.9771455317268196,True
184,556,1320976,1000000,988257874999999945218889473,781250000000000000000,32363912,25,23114375000000054781110527,781250000000000000000,0.9771455317268196,True
185,557,1320976,1000000,988257874999999945218889473,781250000000000000000,32363912,25,23114375000000054781110527,781250000000000000000,0.9771455317268196,True
186,564,76749282,1000000,9186917594933425515565038750842163797144223,125000000000000000000000000000000000,1880357409,25,214869450066574484434961249157836202855777,125000000000000000000000000000000000,0.9771458926863436,True
187,565,76749282,1000000,9186917594933425515565038750842163797144223,125000000000000000000000000000000000,1880357409,25,214869450066574484434961249157836202855777,125000000000000000000000000000000000,0.9771458926863436,True
188,566,76749282,1000000,9186917594933425515565038750842163797144223,125000000000000000000000000000000000,1880357409,25,214869450066574484434961249157836202855777,125000000000000000000000000000000000,0.9771458926863436,True
189,573,7685172,1000000,294373761046805894482456603282767696877467,40000000000000000000000000000000000,188286714,25,6884981353194105517543396717232303122533,40000000000000000000000000000000000,0.9771459533477953,True
190,574,7685172,1000000,294373761046805894482456603282767696877467,40000000000000000000000000000000000,188286714,25,6884981353194105517543396717232303122533,40000000000000000000000000000000000,0.9771459533477953,True
191,575,7685172,1000000,294373761046805894482456603282767696877467,40000000000000000000000000000000000,188286714,25,6884981353194105517543396717232303122533,40000000000000000000000000000000000,0.9771459533477953,True
192,582,3300627,1000000,2469288874999999863122379081,781250000000000000000,161730723,50,57753671875000136877620919,781250000000000000000,0.9771457461424938,True
193,583,3300627,1000000,2469288874999999863122379081,781250000000000000000,161730723,50,57753671875000136877620919,781250000000000000000,0.9771457461424938,True
194,584,3300627,1000000,2469288874999999863122379081,781250000000000000000,161730723,50,57753671875000136877620919,781250000000000000000,0.9771457461424938,True
195,591,7388465,1000000,3537608172866669810967187553628623547741,500000000000000000000000000000000,72406957,10,82739677133330189032812446371376452259,500000000000000000000000000000000,0.9771459316724689,True
196,592,7388465,1000000,3537608172866669810967187553628623547741,500000000000000000000000000000000,72406957,10,82739677133330189032812446371376452259,500000000000000000000000000000000,0.9771459316724689,True
197,593,7388465,1000000,3537608172866669810967187553628623547741,500000000000000000000000000000000,72406957,10,82739677133330189032812446371376452259,500000000000000000000000000000000,0.9771459316724689,True
198,600,8455069,1000000,25909117445873950542617825831477283321099,3200000000000000000000000000000000,414298381,50,605978938126049457382174168522716678901,3200000000000000000000000000000000,0.9771458896716771,True
199,601,8455069,1000000,25909117445873950542617825831477283321099,3200000000000000000000000000000000,414298381,50,605978938126049457382174168522716678901,3200000000000000000000000000000000,0.9771458896716771,True
200,602,8455069,1000000,25909117445873950542617825831477283321099,3200000000000000000000000000000000,414298381,50,605978938126049457382174168522716678901,3200000000000000000000000000000000,0.9771458896716771,True
201,609,1562964,1000000,584647874999999967591798993,390625000000000000000,38292618,25,13674281250000032408201007,390625000000000000000,0.9771456211220658,True
202,610,1562964,1000000,584647874999999967591798993,390625000000000000000,38292618,25,13674281250000032408201007,390625000000000000000,0.9771456211220658,True
203,611,1562964,1000000,584647874999999967591798993,390625000000000000000,38292618,25,13674281250000032408201007,390625000000000000000,0.9771456211220658,True
204,618,74600032,1000000,3571860636929115980188302994997485120309557,50000000000000000000000000000000000,1827700784,25,83540931070884019811697005002514879690443,50000000000000000000000000000000000,0.9771458950496122,True
205,619,74600032,1000000,3571860636929115980188302994997485120309557,50000000000000000000000000000000000,1827700784,25,83540931070884019811697005002514879690443,50000000000000000000000000000000000,0.9771458950496122,True
206,620,74600032,1000000,3571860636929115980188302994997485120309557,50000000000000000000000000000000000,1827700784,25,83540931070884019811697005002514879690443,50000000000000000000000000000000000,0.9771458950496122,True
207,627,32878129,1000000,2518735514521997007655110513968536940324571,80000000000000000000000000000000000,1611028321,50,58909799078002992344889486031463059675429,80000000000000000000000000000000000,0.9771458862989462,True
208,628,32878129,1000000,2518735514521997007655110513968536940324571,80000000000000000000000000000000000,1611028321,50,58909799078002992344889486031463059675429,80000000000000000000000000000000000,0.9771458862989462,True
209,629,32878129,1000000,2518735514521997007655110513968536940324571,80000000000000000000000000000000000,1611028321,50,58909799078002992344889486031463059675429,80000000000000000000000000000000000,0.9771458862989462,True
210,636,2321023,1000000,434105124999999975936684711,195312500000000000000,113730127,50,10153183593750024063315289,195312500000000000000,0.9771457654311773,True
211,637,2321023,1000000,434105124999999975936684711,195312500000000000000,113730127,50,10153183593750024063315289,195312500000000000000,0.9771457654311773,True
212,638,2321023,1000000,434105124999999975936684711,195312500000000000000,113730127,50,10153183593750024063315289,195312500000000000000,0.9771457654311773,True
213,645,18204516,1000000,435817470645499146550198076627015090989707,25000000000000000000000000000000000,446010642,25,10193171354500853449801923372984909010293,25000000000000000000000000000000000,0.9771459010287453,True
214,646,18204516,1000000,435817470645499146550198076627015090989707,25000000000000000000000000000000000,446010642,25,10193171354500853449801923372984909010293,25000000000000000000000000000000000,0.9771459010287453,True
215,647,18204516,1000000,435817470645499146550198076627015090989707,25000000000000000000000000000000000,446010642,25,10193171354500853449801923372984909010293,25000000000000000000000000000000000,0.9771459010287453,True
216,654,19288531,1000000,11821282670896746760379740982230916670759,640000000000000000000000000000000,945138019,50,276483972303253239620259017769083329241,640000000000000000000000000000000,0.9771458666332714,True
217,655,19288531,1000000,11821282670896746760379740982230916670759,640000000000000000000000000000000,945138019,50,276483972303253239620259017769083329241,640000000000000000000000000000000,0.9771458666332714,True
218,656,19288531,1000000,11821282670896746760379740982230916670759,640000000000000000000000000000000,945138019,50,276483972303253239620259017769083329241,640000000000000000000000000000000,0.9771458666332714,True
219,663,5966738,1000000,4463879124999999752558252343,781250000000000000000,146185081,25,104404656250000247441747657,781250000000000000000,0.9771457594910112,True
220,664,5966738,1000000,4463879124999999752558252343,781250000000000000000,146185081,25,104404656250000247441747657,781250000000000000000,0.9771457594910112,True
221,665,5966738,1000000,4463879124999999752558252343,781250000000000000000,146185081,25,104404656250000247441747657,781250000000000000000,0.9771457594910112,True
222,672,7851101,1000000,469889870988249427361282478678044653718481,62500000000000000000000000000000000,384703949,50,10990065261750572638717521321955346281519,62500000000000000000000000000000000,0.9771459268035732,True
223,673,7851101,1000000,469889870988249427361282478678044653718481,62500000000000000000000000000000000,384703949,50,10990065261750572638717521321955346281519,62500000000000000000000000000000000,0.9771459268035732,True
224,674,7851101,1000000,469889870988249427361282478678044653718481,62500000000000000000000000000000000,384703949,50,10990065261750572638717521321955346281519,62500000000000000000000000000000000,0.9771459268035732,True
225,681,10426306,1000000,798740965026115999819253294628093941609763,80000000000000000000000000000000000,255444497,25,18681425373884000180746705371906058390237,80000000000000000000000000000000000,0.9771459338607762,True
226,682,10426306,1000000,798740965026115999819253294628093941609763,80000000000000000000000000000000000,255444497,25,18681425373884000180746705371906058390237,80000000000000000000000000000000000,0.9771459338607762,True
227,683,10426306,1000000,798740965026115999819253294628093941609763,80000000000000000000000000000000000,255444497,25,18681425373884000180746705371906058390237,80000000000000000000000000000000000,0.9771459338607762,True
228,690,1284069,1000000,240161624999999986687360803,195312500000000000000,62919381,50,5617207031250013312639197,195312500000000000000,0.9771452773828146,True
229,691,1284069,1000000,240161624999999986687360803,195312500000000000000,62919381,50,5617207031250013312639197,195312500000000000000,0.9771452773828146,True
230,692,1284069,1000000,240161624999999986687360803,195312500000000000000,62919381,50,5617207031250013312639197,195312500000000000000,0.9771452773828146,True
231,699,75732677,1000000,18130459306925477543279465267733395976259977,250000000000000000000000000000000000,3710901173,50,424046558074522456720534732266604023740023,250000000000000000000000000000000000,0.9771458986210775,True
232,700,75732677,1000000,18130459306925477543279465267733395976259977,250000000000000000000000000000000000,3710901173,50,424046558074522456720534732266604023740023,250000000000000000000000000000000000,0.9771458986210775,True
233,701,75732677,1000000,18130459306925477543279465267733395976259977,250000000000000000000000000000000000,3710901173,50,424046558074522456720534732266604023740023,250000000000000000000000000000000000,0.9771458986210775,True
234,708,73146641,1000000,2801817642602777160197263943285694091073469,40000000000000000000000000000000000,3584185409,50,65530684597222839802736056714305908926531,40000000000000000000000000000000000,0.9771458933065121,True
235,709,73146641,1000000,2801817642602777160197263943285694091073469,40000000000000000000000000000000000,3584185409,50,65530684597222839802736056714305908926531,40000000000000000000000000000000000,0.9771458933065121,True
236,710,73146641,1000000,2801817642602777160197263943285694091073469,40000000000000000000000000000000000,3584185409,50,65530684597222839802736056714305908926531,40000000000000000000000000000000000,0.9771458933065121,True
237,717,1742068,1000000,651644124999999963878062863,390625000000000000000,42680666,25,15241281250000036121937137,390625000000000000000,0.9771455768754873,True
238,718,1742068,1000000,651644124999999963878062863,390625000000000000000,42680666,25,15241281250000036121937137,390625000000000000000,0.9771455768754873,True
239,719,1742068,1000000,651644124999999963878062863,390625000000000000000,42680666,25,15241281250000036121937137,390625000000000000000,0.9771455768754873,True
240,726,308950868,1000000,7396306740759357391666528009368116333360523,25000000000000000000000000000000000,7569296266,25,172989525240642608333471990631883666639477,25000000000000000000000000000000000,0.9771458905608329,True
241,727,308950868,1000000,7396306740759357391666528009368116333360523,25000000000000000000000000000000000,7569296266,25,172989525240642608333471990631883666639477,25000000000000000000000000000000000,0.9771458905608329,True
242,728,308950868,1000000,7396306740759357391666528009368116333360523,25000000000000000000000000000000000,7569296266,25,172989525240642608333471990631883666639477,25000000000000000000000000000000000,0.9771458905608329,True
